Date,Year,Month,Day,Prec,StDev,%Time
2011-12-01,2011,12,1,9.2,1,5
2011-12-02,2011,12,2,5.6,1,5
2011-12-03,2011,12,3,0.7,1,5
2011-12-04,2011,12,4,4.2,1,5
2011-12-05,2011,12,5,1.4,1,5
2011-12-06,2011,12,6,0.0,1,5
2011-12-07,2011,12,7,0.0,1,5
2011-12-08,2011,12,8,0.0,1,5
2011-12-09,2011,12,9,0.0,1,5
2011-12-10,2011,12,10,0.7,1,5
2011-12-11,2011,12,11,0.0,1,5
2011-12-12,2011,12,12,10.6,1,5
2011-12-13,2011,12,13,18.8,1,5
2011-12-14,2011,12,14,1.4,1,5
2011-12-15,2011,12,15,4.2,1,5
2011-12-16,2011,12,16,0.0,1,5
2011-12-17,2011,12,17,4.9,1,5
2011-12-18,2011,12,18,6.2,1,5
2011-12-19,2011,12,19,4.2,1,5
2011-12-20,2011,12,20,4.2,1,5
2011-12-21,2011,12,21,2.1,1,5
2011-12-22,2011,12,22,7.6,1,5
2011-12-23,2011,12,23,11.8,1,5
2011-12-24,2011,12,24,8.3,1,5
2011-12-25,2011,12,25,1.4,1,5
2011-12-26,2011,12,26,25.0,1,5
2011-12-27,2011,12,27,3.5,1,5
2011-12-28,2011,12,28,0.0,1,5
2011-12-29,2011,12,29,0.0,1,5
2011-12-30,2011,12,30,0.0,1,5
2011-12-31,2011,12,31,0.0,1,5
2012-01-01,2012,1,1,0.0,1,5
2012-01-02,2012,1,2,0.0,1,5
2012-01-03,2012,1,3,0.0,1,5
2012-01-04,2012,1,4,0.0,1,5
2012-01-05,2012,1,5,0.0,1,5
2012-01-06,2012,1,6,0.0,1,5
2012-01-07,2012,1,7,0.0,1,5
2012-01-08,2012,1,8,0.0,1,5
2012-01-09,2012,1,9,8.0,1,5
2012-01-10,2012,1,10,1.4,1,5
2012-01-11,2012,1,11,2.1,1,5
2012-01-12,2012,1,12,0.7,1,5
2012-01-13,2012,1,13,0.7,1,5
2012-01-14,2012,1,14,0.0,1,5
2012-01-15,2012,1,15,0.0,1,5
2012-01-16,2012,1,16,0.0,1,5
2012-01-17,2012,1,17,0.7,1,5
2012-01-18,2012,1,18,0.0,1,5
2012-01-19,2012,1,19,0.0,1,5
2012-01-20,2012,1,20,0.7,1,5
2012-01-21,2012,1,21,0.0,1,5
2012-01-22,2012,1,22,1.4,1,5
2012-01-23,2012,1,23,0.0,1,5
2012-01-24,2012,1,24,0.0,1,5
2012-01-25,2012,1,25,0.0,1,5
2012-01-26,2012,1,26,1.4,1,5
2012-01-27,2012,1,27,0.0,1,5
2012-01-28,2012,1,28,0.0,1,5
2012-01-29,2012,1,29,0.0,1,5
2012-01-30,2012,1,30,0.0,1,5
2012-01-31,2012,1,31,0.0,1,5
2012-02-01,2012,2,1,0.0,1,5
2012-02-02,2012,2,2,0.0,1,5
2012-02-03,2012,2,3,0.0,1,5
2012-02-04,2012,2,4,0.0,1,5
2012-02-05,2012,2,5,2.8,1,5
2012-02-06,2012,2,6,3.5,1,5
2012-02-07,2012,2,7,3.5,1,5
2012-02-08,2012,2,8,0.7,1,5
2012-02-09,2012,2,9,0.0,1,5
2012-02-10,2012,2,10,0.0,1,5
2012-02-11,2012,2,11,0.0,1,5
2012-02-12,2012,2,12,0.0,1,5
2012-02-13,2012,2,13,7.6,1,5
2012-02-14,2012,2,14,1.4,1,5
2012-02-15,2012,2,15,14.6,1,5
2012-02-16,2012,2,16,0.0,1,5
2012-02-17,2012,2,17,2.8,1,5
2012-02-18,2012,2,18,0.0,1,5
2012-02-19,2012,2,19,3.5,1,5
2012-02-20,2012,2,20,13.9,1,5
2012-02-21,2012,2,21,0.7,1,5
2012-02-22,2012,2,22,1.4,1,5
2012-02-23,2012,2,23,4.2,1,5
2012-02-24,2012,2,24,6.9,1,5
2012-02-25,2012,2,25,0.0,1,5
2012-02-26,2012,2,26,0.0,1,5
2012-02-27,2012,2,27,0.0,1,5
2012-02-28,2012,2,28,0.0,1,5
2012-02-29,2012,2,29,1.4,1,5
2012-03-01,2012,3,1,0.0,1,5
2012-03-02,2012,3,2,7.6,1,5
2012-03-03,2012,3,3,0.0,1,5
2012-03-04,2012,3,4,0.0,1,5
2012-03-05,2012,3,5,3.5,1,5
2012-03-06,2012,3,6,13.2,1,5
2012-03-07,2012,3,7,1.4,1,5
2012-03-08,2012,3,8,0.0,1,5
2012-03-09,2012,3,9,5.3,1,5
2012-03-10,2012,3,10,1.4,1,5
2012-03-11,2012,3,11,6.2,1,5
2012-03-12,2012,3,12,0.0,1,5
2012-03-13,2012,3,13,0.0,1,5
2012-03-14,2012,3,14,0.0,1,5
2012-03-15,2012,3,15,0.0,1,5
2012-03-16,2012,3,16,0.0,1,5
2012-03-17,2012,3,17,0.0,1,5
2012-03-18,2012,3,18,0.0,1,5
2012-03-19,2012,3,19,0.0,1,5
2012-03-20,2012,3,20,1.4,1,5
2012-03-21,2012,3,21,1.4,1,5
2012-03-22,2012,3,22,0.0,1,5
2012-03-23,2012,3,23,1.4,1,5
2012-03-24,2012,3,24,0.7,1,5
2012-03-25,2012,3,25,1.4,1,5
2012-03-26,2012,3,26,4.9,1,5
2012-03-27,2012,3,27,0.0,1,5
2012-03-28,2012,3,28,0.0,1,5
2012-03-29,2012,3,29,0.0,1,5
2012-03-30,2012,3,30,17.0,1,5
2012-03-31,2012,3,31,7.6,1,5
2012-04-01,2012,4,1,6.2,1,5
2012-04-02,2012,4,2,0.0,1,5
2012-04-03,2012,4,3,0.0,1,5
2012-04-04,2012,4,4,0.0,1,5
2012-04-05,2012,4,5,0.0,1,5
2012-04-06,2012,4,6,0.0,1,5
2012-04-07,2012,4,7,0.0,1,5
2012-04-08,2012,4,8,4.9,1,5
2012-04-09,2012,4,9,1.4,1,5
2012-04-10,2012,4,10,4.9,1,5
2012-04-11,2012,4,11,0.0,1,5
2012-04-12,2012,4,12,2.1,1,5
2012-04-13,2012,4,13,2.1,1,5
2012-04-14,2012,4,14,1.4,1,5
2012-04-15,2012,4,15,0.0,1,5
2012-04-16,2012,4,16,2.8,1,5
2012-04-17,2012,4,17,29.9,1,5
2012-04-18,2012,4,18,0.0,1,5
2012-04-19,2012,4,19,1.4,1,5
2012-04-20,2012,4,20,0.0,1,5
2012-04-21,2012,4,21,0.0,1,5
2012-04-22,2012,4,22,3.5,1,5
2012-04-23,2012,4,23,0.0,1,5
2012-04-24,2012,4,24,0.0,1,5
2012-04-25,2012,4,25,0.0,1,5
2012-04-26,2012,4,26,7.1,1,5
2012-04-27,2012,4,27,14.6,1,5
2012-04-28,2012,4,28,18.1,1,5
2012-04-29,2012,4,29,0.0,1,5
2012-04-30,2012,4,30,0.0,1,5
2012-05-01,2012,5,1,2.1,1,5
2012-05-02,2012,5,2,0.0,2,5
2012-05-03,2012,5,3,0.0,2,5
2012-05-04,2012,5,4,0.0,2,5
2012-05-05,2012,5,5,0.0,2,5
2012-05-06,2012,5,6,2.1,2,5
2012-05-07,2012,5,7,0.0,2,5
2012-05-08,2012,5,8,0.0,2,5
2012-05-09,2012,5,9,0.0,2,5
2012-05-10,2012,5,10,0.0,2,5
2012-05-11,2012,5,11,0.0,2,5
2012-05-12,2012,5,12,0.0,2,5
2012-05-13,2012,5,13,0.0,2,5
2012-05-14,2012,5,14,0.0,2,5
2012-05-15,2012,5,15,0.0,2,5
2012-05-16,2012,5,16,2.8,2,5
2012-05-17,2012,5,17,0.0,2,5
2012-05-18,2012,5,18,0.0,2,5
2012-05-19,2012,5,19,5.6,2,5
2012-05-20,2012,5,20,2.1,2,5
2012-05-21,2012,5,21,13.4,2,5
2012-05-22,2012,5,22,2.1,2,5
2012-05-23,2012,5,23,0.0,2,5
2012-05-24,2012,5,24,2.8,2,5
2012-05-25,2012,5,25,0.7,2,5
2012-05-26,2012,5,26,0.7,2,5
2012-05-27,2012,5,27,3.5,2,5
2012-05-28,2012,5,28,13.2,2,5
2012-05-29,2012,5,29,4.2,2,5
2012-05-30,2012,5,30,4.9,2,5
2012-05-31,2012,5,31,0.0,2,5
2012-06-01,2012,6,1,0.0,2,5
2012-06-02,2012,6,2,1.4,2,5
2012-06-03,2012,6,3,0.0,2,5
2012-06-04,2012,6,4,0.7,2,5
2012-06-05,2012,6,5,0.0,2,5
2012-06-06,2012,6,6,0.0,2,5
2012-06-07,2012,6,7,4.2,2,5
2012-06-08,2012,6,8,2.1,2,5
2012-06-09,2012,6,9,2.8,2,5
2012-06-10,2012,6,10,0.7,2,5
2012-06-11,2012,6,11,0.0,2,5
2012-06-12,2012,6,12,0.0,2,5
2012-06-13,2012,6,13,0.0,2,5
2012-06-14,2012,6,14,0.0,2,5
2012-06-15,2012,6,15,0.0,2,5
2012-06-16,2012,6,16,0.0,2,5
2012-06-17,2012,6,17,2.1,2,5
2012-06-18,2012,6,18,2.8,2,5
2012-06-19,2012,6,19,6.9,2,5
2012-06-20,2012,6,20,1.4,2,5
2012-06-21,2012,6,21,0.0,2,5
2012-06-22,2012,6,22,0.0,2,5
2012-06-23,2012,6,23,0.0,2,5
2012-06-24,2012,6,24,0.0,2,5
2012-06-25,2012,6,25,0.0,2,5
2012-06-26,2012,6,26,0.7,2,5
2012-06-27,2012,6,27,4.9,2,5
2012-06-28,2012,6,28,0.0,2,5
2012-06-29,2012,6,29,0.0,2,5
2012-06-30,2012,6,30,3.5,2,5
2012-07-01,2012,7,1,13.2,2,5
2012-07-02,2012,7,2,0.0,2,5
2012-07-03,2012,7,3,9.7,2,5
2012-07-04,2012,7,4,15.3,2,5
2012-07-05,2012,7,5,0.0,2,5
2012-07-06,2012,7,6,0.7,2,5
2012-07-07,2012,7,7,0.0,2,5
2012-07-08,2012,7,8,1.4,2,5
2012-07-09,2012,7,9,1.4,2,5
2012-07-10,2012,7,10,4.2,2,5
2012-07-11,2012,7,11,0.7,2,5
2012-07-12,2012,7,12,0.0,2,5
2012-07-13,2012,7,13,0.0,2,5
2012-07-14,2012,7,14,0.0,2,5
2012-07-15,2012,7,15,2.1,2,5
2012-07-16,2012,7,16,0.0,2,5
2012-07-17,2012,7,17,0.0,2,5
2012-07-18,2012,7,18,0.0,2,5
2012-07-19,2012,7,19,0.0,2,5
2012-07-20,2012,7,20,13.4,2,5
2012-07-21,2012,7,21,0.7,2,5
2012-07-22,2012,7,22,9.7,2,5
2012-07-23,2012,7,23,13.9,2,5
2012-07-24,2012,7,24,0.0,2,5
2012-07-25,2012,7,25,0.0,2,5
2012-07-26,2012,7,26,0.0,2,5
2012-07-27,2012,7,27,0.0,2,5
2012-07-28,2012,7,28,0.7,2,5
2012-07-29,2012,7,29,0.0,2,5
2012-07-30,2012,7,30,1.4,2,5
2012-07-31,2012,7,31,1.4,2,5
2012-08-01,2012,8,1,0.0,2,5
2012-08-02,2012,8,2,0.0,2,5
2012-08-03,2012,8,3,0.0,2,5
2012-08-04,2012,8,4,0.0,2,5
2012-08-05,2012,8,5,0.0,2,5
2012-08-06,2012,8,6,0.0,2,5
2012-08-07,2012,8,7,0.0,2,5
2012-08-08,2012,8,8,9.7,2,5
2012-08-09,2012,8,9,2.1,2,5
2012-08-10,2012,8,10,0.0,2,5
2012-08-11,2012,8,11,0.0,2,5
2012-08-12,2012,8,12,4.9,2,5
2012-08-13,2012,8,13,1.4,2,5
2012-08-14,2012,8,14,0.7,2,5
2012-08-15,2012,8,15,0.0,2,5
2012-08-16,2012,8,16,13.2,2,5
2012-08-17,2012,8,17,2.8,2,5
2012-08-18,2012,8,18,6.6,2,5
2012-08-19,2012,8,19,4.9,2,5
2012-08-20,2012,8,20,7.6,2,5
2012-08-21,2012,8,21,2.1,2,5
2012-08-22,2012,8,22,8.3,2,5
2012-08-23,2012,8,23,4.9,2,5
2012-08-24,2012,8,24,0.0,2,5
2012-08-25,2012,8,25,0.0,2,5
2012-08-26,2012,8,26,4.2,2,5
2012-08-27,2012,8,27,11.8,2,5
2012-08-28,2012,8,28,0.0,2,5
2012-08-29,2012,8,29,0.0,2,5
2012-08-30,2012,8,30,0.0,2,5
2012-08-31,2012,8,31,0.0,2,5
2012-09-01,2012,9,1,1.4,2,5
2012-09-02,2012,9,2,0.0,2,5
2012-09-03,2012,9,3,6.2,2,5
2012-09-04,2012,9,4,0.0,2,5
2012-09-05,2012,9,5,4.9,2,5
2012-09-06,2012,9,6,0.0,2,5
2012-09-07,2012,9,7,6.9,2,5
2012-09-08,2012,9,8,0.0,2,5
2012-09-09,2012,9,9,0.0,2,5
2012-09-10,2012,9,10,1.4,2,5
2012-09-11,2012,9,11,13.9,2,5
2012-09-12,2012,9,12,6.9,2,5
2012-09-13,2012,9,13,0.0,2,5
2012-09-14,2012,9,14,0.0,2,5
2012-09-15,2012,9,15,0.0,2,5
2012-09-16,2012,9,16,0.0,2,5
2012-09-17,2012,9,17,0.0,2,5
2012-09-18,2012,9,18,0.0,2,5
2012-09-19,2012,9,19,0.0,2,5
2012-09-20,2012,9,20,0.0,2,5
2012-09-21,2012,9,21,0.0,2,5
2012-09-22,2012,9,22,3.5,2,5
2012-09-23,2012,9,23,4.2,2,5
2012-09-24,2012,9,24,0.0,2,5
2012-09-25,2012,9,25,2.8,2,5
2012-09-26,2012,9,26,1.4,2,5
2012-09-27,2012,9,27,0.0,2,5
2012-09-28,2012,9,28,0.0,2,5
2012-09-29,2012,9,29,0.0,2,5
2012-09-30,2012,9,30,1.4,2,5
2012-10-01,2012,10,1,0.0,2,5
2012-10-02,2012,10,2,0.0,2,5
2012-10-03,2012,10,3,0.0,2,5
2012-10-04,2012,10,4,0.0,2,5
2012-10-05,2012,10,5,0.0,2,5
2012-10-06,2012,10,6,0.7,2,5
2012-10-07,2012,10,7,2.1,2,5
2012-10-08,2012,10,8,0.0,2,5
2012-10-09,2012,10,9,2.1,2,5
2012-10-10,2012,10,10,0.0,2,5
2012-10-11,2012,10,11,2.1,2,5
2012-10-12,2012,10,12,0.0,2,5
2012-10-13,2012,10,13,0.0,2,5
2012-10-14,2012,10,14,9.7,2,5
2012-10-15,2012,10,15,0.7,2,5
2012-10-16,2012,10,16,4.2,2,5
2012-10-17,2012,10,17,1.4,2,5
2012-10-18,2012,10,18,3.5,2,5
2012-10-19,2012,10,19,0.0,2,5
2012-10-20,2012,10,20,0.0,2,5
2012-10-21,2012,10,21,8.3,2,5
2012-10-22,2012,10,22,8.3,2,5
2012-10-23,2012,10,23,7.7,2,5
2012-10-24,2012,10,24,3.5,2,5
2012-10-25,2012,10,25,15.3,2,5
2012-10-26,2012,10,26,16.0,2,5
2012-10-27,2012,10,27,11.8,2,5
2012-10-28,2012,10,28,0.0,2,5
2012-10-29,2012,10,29,1.4,2,5
2012-10-30,2012,10,30,4.9,2,5
2012-10-31,2012,10,31,1.4,2,5
2012-11-01,2012,11,1,45.8,2,5
2012-11-02,2012,11,2,14.6,2,5
2012-11-03,2012,11,3,11.1,2,5
2012-11-04,2012,11,4,2.1,2,5
2012-11-05,2012,11,5,2.8,2,5
2012-11-06,2012,11,6,1.4,2,5
2012-11-07,2012,11,7,0.7,2,5
2012-11-08,2012,11,8,39.6,2,5
2012-11-09,2012,11,9,15.3,2,5
2012-11-10,2012,11,10,9.0,2,5
2012-11-11,2012,11,11,13.2,2,5
2012-11-12,2012,11,12,6.9,2,5
2012-11-13,2012,11,13,4.9,2,5
2012-11-14,2012,11,14,12.5,2,5
2012-11-15,2012,11,15,1.4,2,5
2012-11-16,2012,11,16,11.1,2,5
2012-11-17,2012,11,17,13.9,2,5
2012-11-18,2012,11,18,0.0,2,5
2012-11-19,2012,11,19,4.2,2,5
2012-11-20,2012,11,20,2.1,2,5
2012-11-21,2012,11,21,2.8,2,5
2012-11-22,2012,11,22,11.8,2,5
2012-11-23,2012,11,23,0.0,2,5
2012-11-24,2012,11,24,0.0,2,5
2012-11-25,2012,11,25,3.5,2,5
2012-11-26,2012,11,26,18.1,2,5
2012-11-27,2012,11,27,7.6,2,5
2012-11-28,2012,11,28,29.2,2,5
2012-11-29,2012,11,29,2.8,2,5
2012-11-30,2012,11,30,20.1,2,5
2012-12-01,2012,12,1,14.6,2,5
2012-12-02,2012,12,2,3.5,2,5
2012-12-03,2012,12,3,0.0,2,5
2012-12-04,2012,12,4,0.0,2,5
2012-12-05,2012,12,5,0.0,2,5
2012-12-06,2012,12,6,1.4,2,5
2012-12-07,2012,12,7,0.0,2,5
2012-12-08,2012,12,8,0.0,2,5
2012-12-09,2012,12,9,0.7,2,5
2012-12-10,2012,12,10,0.0,2,5
2012-12-11,2012,12,11,2.8,2,5
2012-12-12,2012,12,12,0.0,2,5
2012-12-13,2012,12,13,0.0,2,5
2012-12-14,2012,12,14,20.8,2,5
2012-12-15,2012,12,15,4.9,2,5
2012-12-16,2012,12,16,1.4,2,5
2012-12-17,2012,12,17,0.0,2,5
2012-12-18,2012,12,18,2.1,2,5
2012-12-19,2012,12,19,17.4,2,5
2012-12-20,2012,12,20,1.4,2,5
2012-12-21,2012,12,21,0.0,2,5
2012-12-22,2012,12,22,3.5,2,5
2012-12-23,2012,12,23,7.6,2,5
2012-12-24,2012,12,24,5.6,2,5
2012-12-25,2012,12,25,4.9,2,5
2012-12-26,2012,12,26,33.3,2,5
2012-12-27,2012,12,27,28.5,2,5
2012-12-28,2012,12,28,10.4,2,5
2012-12-29,2012,12,29,13.2,2,5
2012-12-30,2012,12,30,13.9,2,5
2012-12-31,2012,12,31,4.2,2,5
2013-01-01,2013,1,1,0.0,2,5
2013-01-02,2013,1,2,0.7,2,5
2013-01-03,2013,1,3,2.1,2,5
2013-01-04,2013,1,4,0.0,2,5
2013-01-05,2013,1,5,3.5,2,5
2013-01-06,2013,1,6,0.7,2,5
2013-01-07,2013,1,7,1.4,2,5
2013-01-08,2013,1,8,0.0,2,5
2013-01-09,2013,1,9,0.0,2,5
2013-01-10,2013,1,10,0.0,2,5
2013-01-11,2013,1,11,0.0,2,5
2013-01-12,2013,1,12,0.7,2,5
2013-01-13,2013,1,13,1.4,2,5
2013-01-14,2013,1,14,0.0,2,5
2013-01-15,2013,1,15,0.0,2,5
2013-01-16,2013,1,16,8.3,2,5
2013-01-17,2013,1,17,2.1,2,5
2013-01-18,2013,1,18,0.0,2,5
2013-01-19,2013,1,19,0.0,2,5
2013-01-20,2013,1,20,1.4,2,5
2013-01-21,2013,1,21,0.7,2,5
2013-01-22,2013,1,22,0.0,2,5
2013-01-23,2013,1,23,7.6,2,5
2013-01-24,2013,1,24,4.9,2,5
2013-01-25,2013,1,25,3.5,2,5
2013-01-26,2013,1,26,2.1,2,5
2013-01-27,2013,1,27,3.5,2,5
2013-01-28,2013,1,28,6.9,2,5
2013-01-29,2013,1,29,3.5,2,5
2013-01-30,2013,1,30,0.7,2,5
2013-01-31,2013,1,31,0.0,2,5
2013-02-01,2013,2,1,5.6,2,5
2013-02-02,2013,2,2,7.6,2,5
2013-02-03,2013,2,3,34.7,2,5
2013-02-04,2013,2,4,10.4,2,5
2013-02-05,2013,2,5,16.7,2,5
2013-02-06,2013,2,6,17.4,2,5
2013-02-07,2013,2,7,22.9,2,5
2013-02-08,2013,2,8,7.6,2,5
2013-02-09,2013,2,9,2.8,2,5
2013-02-10,2013,2,10,3.5,2,5
2013-02-11,2013,2,11,0.0,2,5
2013-02-12,2013,2,12,0.0,2,5
2013-02-13,2013,2,13,0.0,2,5
2013-02-14,2013,2,14,9.0,2,5
2013-02-15,2013,2,15,13.2,2,5
2013-02-16,2013,2,16,0.0,2,5
2013-02-17,2013,2,17,0.0,2,5
2013-02-18,2013,2,18,0.0,2,5
2013-02-19,2013,2,19,7.6,2,5
2013-02-20,2013,2,20,1.4,2,5
2013-02-21,2013,2,21,0.0,2,5
2013-02-22,2013,2,22,1.4,2,5
2013-02-23,2013,2,23,10.4,2,5
2013-02-24,2013,2,24,0.0,2,5
2013-02-25,2013,2,25,2.8,2,5
2013-02-26,2013,2,26,0.0,2,5
2013-02-27,2013,2,27,4.2,2,5
2013-02-28,2013,2,28,3.5,2,5
2013-03-01,2013,3,1,0.0,2,5
2013-03-02,2013,3,2,0.0,2,5
2013-03-03,2013,3,3,0.0,2,5
2013-03-04,2013,3,4,0.0,2,5
2013-03-05,2013,3,5,0.0,2,5
2013-03-06,2013,3,6,0.0,2,5
2013-03-07,2013,3,7,0.0,2,5
2013-03-08,2013,3,8,0.0,2,5
2013-03-09,2013,3,9,0.0,2,5
2013-03-10,2013,3,10,0.0,2,5
2013-03-11,2013,3,11,0.0,2,5
2013-03-12,2013,3,12,0.0,2,5
2013-03-13,2013,3,13,0.0,2,5
2013-03-14,2013,3,14,0.0,2,5
2013-03-15,2013,3,15,2.8,2,5
2013-03-16,2013,3,16,4.9,2,5
2013-03-17,2013,3,17,0.0,2,5
2013-03-18,2013,3,18,0.0,2,5
2013-03-19,2013,3,19,0.0,2,5
2013-03-20,2013,3,20,0.0,2,5
2013-03-21,2013,3,21,0.0,2,5
2013-03-22,2013,3,22,0.0,2,5
2013-03-23,2013,3,23,2.1,2,5
2013-03-24,2013,3,24,0.0,2,5
2013-03-25,2013,3,25,0.0,2,5
2013-03-26,2013,3,26,0.0,2,5
2013-03-27,2013,3,27,3.5,2,5
2013-03-28,2013,3,28,9.0,2,5
2013-03-29,2013,3,29,0.7,2,5
2013-03-30,2013,3,30,4.2,2,5
2013-03-31,2013,3,31,0.0,2,5
2013-04-01,2013,4,1,13.2,2,5
2013-04-02,2013,4,2,22.9,2,5
2013-04-03,2013,4,3,4.2,2,5
2013-04-04,2013,4,4,25.7,2,5
2013-04-05,2013,4,5,0.0,2,5
2013-04-06,2013,4,6,0.0,2,5
2013-04-07,2013,4,7,0.0,2,5
2013-04-08,2013,4,8,0.0,2,5
2013-04-09,2013,4,9,0.0,2,5
2013-04-10,2013,4,10,0.0,2,5
2013-04-11,2013,4,11,1.4,2,5
2013-04-12,2013,4,12,0.0,2,5
2013-04-13,2013,4,13,3.5,2,5
2013-04-14,2013,4,14,1.4,2,5
2013-04-15,2013,4,15,25.0,2,5
2013-04-16,2013,4,16,3.5,2,5
2013-04-17,2013,4,17,0.0,2,5
2013-04-18,2013,4,18,0.0,2,5
2013-04-19,2013,4,19,0.0,2,5
2013-04-20,2013,4,20,0.0,2,5
2013-04-21,2013,4,21,0.0,2,5
2013-04-22,2013,4,22,4.2,2,5
2013-04-23,2013,4,23,0.0,2,5
2013-04-24,2013,4,24,6.2,2,5
2013-04-25,2013,4,25,0.0,2,5
2013-04-26,2013,4,26,1.4,2,5
2013-04-27,2013,4,27,0.7,2,5
2013-04-28,2013,4,28,1.4,2,5
2013-04-29,2013,4,29,0.0,2,5
2013-04-30,2013,4,30,27.8,2,5
2013-05-01,2013,5,1,0.0,2,5
2013-05-02,2013,5,2,13.9,2,5
2013-05-03,2013,5,3,0.0,2,5
2013-05-04,2013,5,4,15.3,2,5
2013-05-05,2013,5,5,7.6,2,5
2013-05-06,2013,5,6,0.0,2,5
2013-05-07,2013,5,7,2.0,2,1
2013-05-08,2013,5,8,10.0,2,1
2013-05-09,2013,5,9,8.0,2,1
2013-05-10,2013,5,10,20.0,2,1
2013-05-11,2013,5,11,2.0,2,1
2013-05-12,2013,5,12,5.0,2,1
2013-05-13,2013,5,13,4.0,2,1
2013-05-14,2013,5,14,43.0,0,1
2013-05-15,2013,5,15,8.0,2,1
2013-05-16,2013,5,16,,0,0
2013-05-17,2013,5,17,1.0,2,1
2013-05-18,2013,5,18,0.0,2,1
2013-05-19,2013,5,19,1.0,2,1
2013-05-20,2013,5,20,2.0,2,1
2013-05-21,2013,5,21,0.0,2,1
2013-05-22,2013,5,22,2.0,2,1
2013-05-23,2013,5,23,2.0,2,1
2013-05-24,2013,5,24,0.0,2,1
2013-05-25,2013,5,25,0.0,2,1
2013-05-26,2013,5,26,0.0,2,1
2013-05-27,2013,5,27,0.0,2,1
2013-05-28,2013,5,28,0.0,2,1
2013-05-29,2013,5,29,0.0,2,1
2013-05-30,2013,5,30,0.0,2,1
2013-05-31,2013,5,31,0.0,2,1
2013-06-01,2013,6,1,3.0,2,1
2013-06-02,2013,6,2,0.0,2,1
2013-06-03,2013,6,3,1.0,2,1
2013-06-04,2013,6,4,0.0,2,1
2013-06-05,2013,6,5,0.0,2,1
2013-06-06,2013,6,6,1.0,2,1
2013-06-07,2013,6,7,0.0,2,1
2013-06-08,2013,6,8,6.0,2,1
2013-06-09,2013,6,9,9.0,2,1
2013-06-10,2013,6,10,1.0,2,1
2013-06-11,2013,6,11,0.0,2,1
2013-06-12,2013,6,12,0.0,2,1
2013-06-13,2013,6,13,0.0,2,1
2013-06-14,2013,6,14,0.0,2,1
2013-06-15,2013,6,15,1.0,2,1
2013-06-16,2013,6,16,0.0,2,1
2013-06-17,2013,6,17,0.0,2,1
2013-06-18,2013,6,18,0.0,2,1
2013-06-19,2013,6,19,0.0,2,1
2013-06-20,2013,6,20,0.0,2,1
2013-06-21,2013,6,21,0.0,2,1
2013-06-22,2013,6,22,0.0,2,1
2013-06-23,2013,6,23,0.0,2,1
2013-06-24,2013,6,24,0.0,2,1
2013-06-25,2013,6,25,3.0,2,1
2013-06-26,2013,6,26,0.0,2,1
2013-06-27,2013,6,27,2.0,2,1
2013-06-28,2013,6,28,0.0,2,1
2013-06-29,2013,6,29,0.0,2,1
2013-06-30,2013,6,30,2.0,2,1
2013-07-01,2013,7,1,0.0,2,1
2013-07-02,2013,7,2,25.0,2,1
2013-07-03,2013,7,3,0.0,2,1
2013-07-04,2013,7,4,0.0,2,1
2013-07-05,2013,7,5,0.0,2,1
2013-07-06,2013,7,6,0.0,2,1
2013-07-07,2013,7,7,5.0,2,1
2013-07-08,2013,7,8,4.0,2,1
2013-07-09,2013,7,9,0.0,2,1
2013-07-10,2013,7,10,0.0,2,1
2013-07-11,2013,7,11,0.0,2,1
2013-07-12,2013,7,12,0.0,2,1
2013-07-13,2013,7,13,0.0,2,1
2013-07-14,2013,7,14,1.0,2,1
2013-07-15,2013,7,15,0.0,2,1
2013-07-16,2013,7,16,1.0,2,1
2013-07-17,2013,7,17,0.0,2,1
2013-07-18,2013,7,18,0.0,2,1
2013-07-19,2013,7,19,0.0,2,1
2013-07-20,2013,7,20,0.0,2,1
2013-07-21,2013,7,21,0.0,2,1
2013-07-22,2013,7,22,0.0,2,1
2013-07-23,2013,7,23,0.0,2,1
2013-07-24,2013,7,24,0.0,2,1
2013-07-25,2013,7,25,0.0,2,1
2013-07-26,2013,7,26,0.0,2,1
2013-07-27,2013,7,27,0.0,2,1
2013-07-28,2013,7,28,0.0,2,1
2013-07-29,2013,7,29,5.0,0,1
2013-07-30,2013,7,30,0.0,2,1
2013-07-31,2013,7,31,0.0,2,1
2013-08-01,2013,8,1,0.0,2,1
2013-08-02,2013,8,2,11.0,2,1
2013-08-03,2013,8,3,5.0,2,1
2013-08-04,2013,8,4,6.0,2,1
2013-08-05,2013,8,5,8.0,2,1
2013-08-06,2013,8,6,2.0,2,1
2013-08-07,2013,8,7,1.0,2,1
2013-08-08,2013,8,8,1.0,2,1
2013-08-09,2013,8,9,0.0,2,1
2013-08-10,2013,8,10,0.0,2,1
2013-08-11,2013,8,11,0.0,2,1
2013-08-12,2013,8,12,1.0,2,1
2013-08-13,2013,8,13,0.0,2,1
2013-08-14,2013,8,14,0.0,2,1
2013-08-15,2013,8,15,0.0,2,1
2013-08-16,2013,8,16,1.0,2,1
2013-08-17,2013,8,17,1.0,2,1
2013-08-18,2013,8,18,3.0,2,1
2013-08-19,2013,8,19,0.0,2,1
2013-08-20,2013,8,20,0.0,2,1
2013-08-21,2013,8,21,0.0,2,1
2013-08-22,2013,8,22,0.0,2,1
2013-08-23,2013,8,23,0.0,2,1
2013-08-24,2013,8,24,2.0,2,1
2013-08-25,2013,8,25,0.0,2,1
2013-08-26,2013,8,26,3.0,2,1
