Date,Year,Month,Day,RH
2016-04-09,2016,4,9,1
2016-04-10,2016,4,10,1
2016-04-11,2016,4,11,1
2016-04-12,2016,4,12,1
2016-04-13,2016,4,13,1
2016-04-14,2016,4,14,1
2016-04-15,2016,4,15,1
2016-04-16,2016,4,16,1
2016-04-17,2016,4,17,1
2016-04-18,2016,4,18,1
2016-04-19,2016,4,19,1
2016-04-20,2016,4,20,1
2016-04-21,2016,4,21,1
2016-04-22,2016,4,22,1
2016-04-23,2016,4,23,1
2016-04-24,2016,4,24,1
2016-04-25,2016,4,25,1
2016-04-26,2016,4,26,1
2016-04-27,2016,4,27,1
2016-04-28,2016,4,28,1
2016-04-29,2016,4,29,1
2016-04-30,2016,4,30,1
2016-05-01,2016,5,1,1
2016-05-02,2016,5,2,1
2016-05-03,2016,5,3,1
2016-05-04,2016,5,4,1
2016-05-05,2016,5,5,1
2016-05-06,2016,5,6,1
2016-05-07,2016,5,7,1
2016-05-08,2016,5,8,1
2016-05-09,2016,5,9,1
2016-05-10,2016,5,10,1
2016-05-11,2016,5,11,1
2016-05-12,2016,5,12,1
2016-05-13,2016,5,13,1
2016-05-14,2016,5,14,1
2016-05-15,2016,5,15,1
2016-05-16,2016,5,16,1
2016-05-17,2016,5,17,1
2016-05-18,2016,5,18,1
2016-05-19,2016,5,19,1
2016-05-20,2016,5,20,1
2016-05-21,2016,5,21,1
2016-05-22,2016,5,22,1
2016-05-23,2016,5,23,1
2016-05-24,2016,5,24,1
2016-05-25,2016,5,25,1
2016-05-26,2016,5,26,1
2016-05-27,2016,5,27,1
2016-05-28,2016,5,28,1
2016-05-29,2016,5,29,1
2016-05-30,2016,5,30,1
2016-05-31,2016,5,31,1
2016-06-01,2016,6,1,1
2016-06-02,2016,6,2,1
2016-06-03,2016,6,3,1
2016-06-04,2016,6,4,1
2016-06-05,2016,6,5,1
2016-06-06,2016,6,6,1
2016-06-07,2016,6,7,1
2016-06-08,2016,6,8,1
2016-06-09,2016,6,9,1
2016-06-10,2016,6,10,1
2016-06-11,2016,6,11,1
2016-06-12,2016,6,12,1
2016-06-13,2016,6,13,1
2016-06-14,2016,6,14,1
2016-06-15,2016,6,15,1
2016-06-16,2016,6,16,1
2016-06-17,2016,6,17,1
2016-06-18,2016,6,18,1
2016-06-19,2016,6,19,1
2016-06-20,2016,6,20,1
2017-03-03,2017,3,3,5
2017-03-04,2017,3,4,5
2017-03-05,2017,3,5,5
2017-03-06,2017,3,6,5
2017-03-07,2017,3,7,5
2017-03-08,2017,3,8,5
2017-03-09,2017,3,9,5
2017-03-10,2017,3,10,5
2017-03-11,2017,3,11,5
2017-03-12,2017,3,12,5
2017-03-13,2017,3,13,5
2017-03-14,2017,3,14,5
2017-03-15,2017,3,15,5
2017-03-16,2017,3,16,5
2017-03-17,2017,3,17,5
2017-03-18,2017,3,18,5
2017-03-19,2017,3,19,5
2017-03-20,2017,3,20,5
2017-03-21,2017,3,21,5
2017-03-22,2017,3,22,5
2017-03-23,2017,3,23,5
2017-03-24,2017,3,24,5
2017-03-25,2017,3,25,5
2017-03-26,2017,3,26,5
2017-03-27,2017,3,27,5
2017-03-28,2017,3,28,5
2017-03-29,2017,3,29,5
2017-03-30,2017,3,30,5
2017-03-31,2017,3,31,5
2017-04-01,2017,4,1,5
2017-04-02,2017,4,2,5
2017-04-03,2017,4,3,5
2017-04-04,2017,4,4,5
2017-04-05,2017,4,5,5
2017-04-06,2017,4,6,5
2017-04-07,2017,4,7,5
2017-04-08,2017,4,8,5
2017-04-09,2017,4,9,5
2017-04-10,2017,4,10,5
2017-04-11,2017,4,11,5
2017-04-12,2017,4,12,5
2017-04-13,2017,4,13,5
2017-04-14,2017,4,14,5
2017-04-15,2017,4,15,5
2017-04-16,2017,4,16,5
2017-04-17,2017,4,17,5
2017-04-18,2017,4,18,5
2017-04-19,2017,4,19,5
2017-04-20,2017,4,20,5
2017-04-21,2017,4,21,5
2017-04-22,2017,4,22,5
2017-04-23,2017,4,23,5
2017-04-24,2017,4,24,5
2017-04-25,2017,4,25,5
2017-04-26,2017,4,26,5
2017-04-27,2017,4,27,5
2017-04-28,2017,4,28,5
2017-04-29,2017,4,29,5
2017-04-30,2017,4,30,5
2017-05-01,2017,5,1,5
2017-05-02,2017,5,2,5
2017-05-03,2017,5,3,5
2017-05-04,2017,5,4,5
2017-05-05,2017,5,5,5
2017-05-06,2017,5,6,5
2017-05-07,2017,5,7,5
2017-05-08,2017,5,8,5
2017-05-09,2017,5,9,5
2017-05-10,2017,5,10,5
2017-05-11,2017,5,11,5
2017-05-12,2017,5,12,5
2017-05-13,2017,5,13,5
2017-05-14,2017,5,14,5
2017-05-15,2017,5,15,5
2017-05-16,2017,5,16,5
2017-05-17,2017,5,17,5
2017-05-18,2017,5,18,5
2017-05-19,2017,5,19,5
2017-05-20,2017,5,20,5
2017-05-21,2017,5,21,5
2017-05-22,2017,5,22,5
2017-05-23,2017,5,23,5
2017-05-24,2017,5,24,5
2017-05-25,2017,5,25,5
2017-05-26,2017,5,26,5
2017-05-27,2017,5,27,5
2017-05-28,2017,5,28,5
2017-05-29,2017,5,29,5
2017-05-30,2017,5,30,5
2017-05-31,2017,5,31,5
2017-06-01,2017,6,1,5
2017-06-02,2017,6,2,5
2017-06-03,2017,6,3,5
2017-06-04,2017,6,4,5
2017-06-05,2017,6,5,5
2017-06-06,2017,6,6,5
2017-06-07,2017,6,7,5
2017-06-08,2017,6,8,5
2017-06-09,2017,6,9,5
2017-06-10,2017,6,10,5
2017-06-11,2017,6,11,5
2017-06-12,2017,6,12,5
2017-06-13,2017,6,13,5
2017-06-14,2017,6,14,5
2017-06-15,2017,6,15,5
2017-06-16,2017,6,16,5
2017-06-17,2017,6,17,5
2017-06-18,2017,6,18,5
2017-06-19,2017,6,19,5
2017-06-20,2017,6,20,5
2017-06-21,2017,6,21,5
2017-06-22,2017,6,22,5
2017-06-23,2017,6,23,5
2017-06-24,2017,6,24,5
2017-06-25,2017,6,25,5
2017-06-26,2017,6,26,5
2017-06-27,2017,6,27,5
2017-06-28,2017,6,28,5
2017-06-29,2017,6,29,5
2017-06-30,2017,6,30,5
2017-07-01,2017,7,1,5
2017-07-02,2017,7,2,5
2017-07-03,2017,7,3,5
2017-07-04,2017,7,4,5
2017-07-05,2017,7,5,5
2017-07-06,2017,7,6,5
2017-07-07,2017,7,7,5
2017-07-08,2017,7,8,5
2017-07-09,2017,7,9,5
2017-07-10,2017,7,10,5
2017-07-11,2017,7,11,5
2017-07-12,2017,7,12,5
2017-07-13,2017,7,13,5
2017-07-14,2017,7,14,5
2017-07-15,2017,7,15,5
2017-07-16,2017,7,16,5
2017-07-17,2017,7,17,5
2017-07-18,2017,7,18,5
2017-07-19,2017,7,19,5
2017-07-20,2017,7,20,5
2017-07-21,2017,7,21,5
2017-07-22,2017,7,22,5
2017-07-23,2017,7,23,5
2017-07-24,2017,7,24,5
2017-07-25,2017,7,25,5
2017-07-26,2017,7,26,5
2017-07-27,2017,7,27,5
2017-07-28,2017,7,28,5
2017-07-29,2017,7,29,5
2017-07-30,2017,7,30,5
2017-07-31,2017,7,31,5
2017-08-01,2017,8,1,5
2017-08-02,2017,8,2,5
2017-08-03,2017,8,3,5
2017-08-04,2017,8,4,5
2017-08-05,2017,8,5,5
2017-08-06,2017,8,6,5
2017-08-07,2017,8,7,5
2017-08-08,2017,8,8,5
2017-08-09,2017,8,9,5
2017-08-10,2017,8,10,5
2017-08-11,2017,8,11,5
2017-08-12,2017,8,12,5
2017-08-13,2017,8,13,5
2017-08-14,2017,8,14,5
2017-08-15,2017,8,15,5
2017-08-16,2017,8,16,5
2017-08-17,2017,8,17,5
2017-08-18,2017,8,18,5
2017-08-19,2017,8,19,5
2017-08-20,2017,8,20,5
2017-08-21,2017,8,21,5
2017-08-22,2017,8,22,5
2017-08-23,2017,8,23,5
2017-08-24,2017,8,24,5
2017-08-25,2017,8,25,5
2017-08-26,2017,8,26,5
2017-08-27,2017,8,27,5
2017-08-28,2017,8,28,5
2017-08-29,2017,8,29,5
2017-08-30,2017,8,30,5
2017-08-31,2017,8,31,5
2017-09-01,2017,9,1,5
2017-09-02,2017,9,2,5
2017-09-03,2017,9,3,5
2017-09-04,2017,9,4,5
2017-09-05,2017,9,5,5
2017-09-06,2017,9,6,5
2017-09-07,2017,9,7,5
2017-09-08,2017,9,8,5
2017-09-09,2017,9,9,5
2017-09-10,2017,9,10,5
2017-09-11,2017,9,11,5
2017-09-12,2017,9,12,5
2017-09-13,2017,9,13,5
2017-09-14,2017,9,14,5
2017-09-15,2017,9,15,5
2017-09-16,2017,9,16,5
2017-09-17,2017,9,17,5
2017-09-18,2017,9,18,5
2017-09-19,2017,9,19,5
2017-09-20,2017,9,20,5
2017-09-21,2017,9,21,5
2017-09-22,2017,9,22,5
2017-09-23,2017,9,23,5
2017-09-24,2017,9,24,5
2017-09-25,2017,9,25,5
2017-09-26,2017,9,26,5
2017-09-27,2017,9,27,5
2017-09-28,2017,9,28,5
2017-09-29,2017,9,29,5
2017-09-30,2017,9,30,5
2017-10-01,2017,10,1,5
2017-10-02,2017,10,2,5
2017-10-03,2017,10,3,5
2017-10-04,2017,10,4,5
2017-10-05,2017,10,5,5
2017-10-06,2017,10,6,5
2017-10-07,2017,10,7,5
2017-10-08,2017,10,8,5
2017-10-09,2017,10,9,5
2017-10-10,2017,10,10,5
2017-10-11,2017,10,11,5
2017-10-12,2017,10,12,5
2017-10-13,2017,10,13,5
2017-10-14,2017,10,14,5
2017-10-15,2017,10,15,5
2017-10-16,2017,10,16,5
2017-10-17,2017,10,17,5
2017-10-18,2017,10,18,5
2017-10-19,2017,10,19,5
2017-10-20,2017,10,20,5
2017-10-21,2017,10,21,5
2017-10-22,2017,10,22,5
2017-10-23,2017,10,23,5
2017-10-24,2017,10,24,5
2017-10-25,2017,10,25,5
2017-10-26,2017,10,26,5
2017-10-27,2017,10,27,5
2017-10-28,2017,10,28,5
2017-10-29,2017,10,29,5
2017-10-30,2017,10,30,5
2017-10-31,2017,10,31,5
2017-11-01,2017,11,1,5
2017-11-02,2017,11,2,5
2017-11-03,2017,11,3,5
2017-11-04,2017,11,4,5
2017-11-05,2017,11,5,5
2017-11-06,2017,11,6,5
2017-11-07,2017,11,7,5
2017-11-08,2017,11,8,5
2017-11-09,2017,11,9,5
2017-11-10,2017,11,10,5
2017-11-11,2017,11,11,5
2017-11-12,2017,11,12,5
2017-11-13,2017,11,13,5
2017-11-14,2017,11,14,5
2017-11-15,2017,11,15,5
2017-11-16,2017,11,16,5
2017-11-17,2017,11,17,5
2017-11-18,2017,11,18,5
2017-11-19,2017,11,19,5
2017-11-20,2017,11,20,5
2017-11-21,2017,11,21,5
2017-11-22,2017,11,22,5
2017-11-23,2017,11,23,5
2017-11-24,2017,11,24,5
2017-11-25,2017,11,25,5
2017-11-26,2017,11,26,5
2017-11-27,2017,11,27,5
2017-11-28,2017,11,28,5
2017-11-29,2017,11,29,5
2017-11-30,2017,11,30,5
2017-12-01,2017,12,1,5
2017-12-02,2017,12,2,5
2017-12-03,2017,12,3,5
2017-12-04,2017,12,4,5
2017-12-05,2017,12,5,5
2017-12-06,2017,12,6,5
2017-12-07,2017,12,7,5
2017-12-08,2017,12,8,5
2017-12-09,2017,12,9,5
2017-12-10,2017,12,10,5
2017-12-11,2017,12,11,5
2017-12-12,2017,12,12,5
2017-12-13,2017,12,13,5
2017-12-14,2017,12,14,5
2017-12-15,2017,12,15,5
2017-12-16,2017,12,16,5
2017-12-17,2017,12,17,5
2017-12-18,2017,12,18,5
2017-12-19,2017,12,19,5
2017-12-20,2017,12,20,5
2017-12-21,2017,12,21,5
2017-12-22,2017,12,22,5
2017-12-23,2017,12,23,5
2017-12-24,2017,12,24,5
2017-12-25,2017,12,25,5
2017-12-26,2017,12,26,5
2017-12-27,2017,12,27,5
2017-12-28,2017,12,28,5
2017-12-29,2017,12,29,5
2017-12-30,2017,12,30,5
2017-12-31,2017,12,31,5
2018-01-01,2018,1,1,5
2018-01-02,2018,1,2,5
2018-01-03,2018,1,3,5
2018-01-04,2018,1,4,5
2018-01-05,2018,1,5,5
2018-01-06,2018,1,6,5
2018-01-07,2018,1,7,5
2018-01-08,2018,1,8,5
2018-01-09,2018,1,9,5
2018-01-10,2018,1,10,5
2018-01-11,2018,1,11,5
2018-01-12,2018,1,12,5
2018-01-13,2018,1,13,5
2018-01-14,2018,1,14,5
2018-01-15,2018,1,15,5
2018-01-16,2018,1,16,5
2018-01-17,2018,1,17,5
2018-01-18,2018,1,18,5
2018-01-19,2018,1,19,5
2018-01-20,2018,1,20,5
2018-01-21,2018,1,21,5
2018-01-22,2018,1,22,5
2018-01-23,2018,1,23,5
2018-01-24,2018,1,24,5
2018-01-25,2018,1,25,5
2018-01-26,2018,1,26,5
2018-01-27,2018,1,27,5
2018-01-28,2018,1,28,5
2018-01-29,2018,1,29,5
2018-01-30,2018,1,30,5
2018-01-31,2018,1,31,5
2018-02-01,2018,2,1,5
2018-02-02,2018,2,2,5
2018-02-03,2018,2,3,5
2018-02-04,2018,2,4,5
2018-02-05,2018,2,5,5
2018-02-06,2018,2,6,5
2018-02-07,2018,2,7,5
2018-02-08,2018,2,8,5
2018-02-09,2018,2,9,5
2018-02-10,2018,2,10,5
2018-02-11,2018,2,11,5
2018-02-12,2018,2,12,5
2018-02-13,2018,2,13,5
2018-02-14,2018,2,14,5
2018-02-15,2018,2,15,5
2018-02-16,2018,2,16,5
2018-02-17,2018,2,17,5
2018-02-18,2018,2,18,5
2018-02-19,2018,2,19,5
2018-02-20,2018,2,20,5
2018-02-21,2018,2,21,5
2018-02-22,2018,2,22,5
2018-02-23,2018,2,23,5
2018-02-24,2018,2,24,5
2018-02-25,2018,2,25,5
2018-02-26,2018,2,26,5
2018-02-27,2018,2,27,5
2018-02-28,2018,2,28,5
2018-03-01,2018,3,1,5
2018-03-02,2018,3,2,5
2018-03-03,2018,3,3,5
2018-03-04,2018,3,4,5
2018-03-05,2018,3,5,5
2018-03-06,2018,3,6,5
2018-03-07,2018,3,7,5
2018-03-08,2018,3,8,5
2018-03-09,2018,3,9,5
2018-03-10,2018,3,10,5
2018-03-11,2018,3,11,5
2018-03-12,2018,3,12,5
2018-03-13,2018,3,13,5
2018-03-14,2018,3,14,5
2018-03-15,2018,3,15,5
2018-03-16,2018,3,16,5
2018-03-17,2018,3,17,5
2018-03-18,2018,3,18,5
2018-03-19,2018,3,19,5
2018-03-20,2018,3,20,5
2018-03-21,2018,3,21,5
2018-03-22,2018,3,22,5
2018-03-23,2018,3,23,5
2018-03-24,2018,3,24,5
2018-03-25,2018,3,25,5
2018-03-26,2018,3,26,5
2018-03-27,2018,3,27,5
2018-03-28,2018,3,28,5
2018-03-29,2018,3,29,5
2018-03-30,2018,3,30,5
2018-03-31,2018,3,31,5
2018-04-01,2018,4,1,5
2018-04-02,2018,4,2,5
2018-04-03,2018,4,3,5
2018-04-04,2018,4,4,5
2018-04-05,2018,4,5,5
2018-04-06,2018,4,6,5
2018-04-07,2018,4,7,5
2018-04-08,2018,4,8,5
2018-04-09,2018,4,9,5
2018-04-10,2018,4,10,5
2018-04-11,2018,4,11,5
2018-04-12,2018,4,12,5
2018-04-13,2018,4,13,5
2018-04-14,2018,4,14,5
2018-04-15,2018,4,15,5
2018-04-16,2018,4,16,5
2018-04-17,2018,4,17,5
2018-04-18,2018,4,18,5
2018-04-19,2018,4,19,5
2018-04-20,2018,4,20,5
2018-04-21,2018,4,21,5
2018-04-22,2018,4,22,5
2018-04-23,2018,4,23,5
2018-04-24,2018,4,24,5
2018-04-25,2018,4,25,5
2018-04-26,2018,4,26,5
2018-04-27,2018,4,27,5
2018-04-28,2018,4,28,5
2018-04-29,2018,4,29,5
2018-04-30,2018,4,30,5
2018-05-01,2018,5,1,5
2018-05-02,2018,5,2,5
2018-05-03,2018,5,3,5
2018-05-04,2018,5,4,5
2018-05-05,2018,5,5,5
2018-05-06,2018,5,6,5
2018-05-07,2018,5,7,5
2018-05-08,2018,5,8,5
2018-05-09,2018,5,9,5
2018-05-10,2018,5,10,5
2018-05-11,2018,5,11,5
2018-05-12,2018,5,12,5
2018-05-13,2018,5,13,5
2018-05-14,2018,5,14,5
2018-05-15,2018,5,15,5
2018-05-16,2018,5,16,5
2018-05-17,2018,5,17,5
2018-05-18,2018,5,18,5
2018-05-19,2018,5,19,5
2018-05-20,2018,5,20,5
2018-05-21,2018,5,21,5
2018-05-22,2018,5,22,5
2018-05-23,2018,5,23,5
2018-05-24,2018,5,24,5
2018-05-25,2018,5,25,5
2018-05-26,2018,5,26,5
2018-05-27,2018,5,27,5
2018-05-28,2018,5,28,5
2018-05-29,2018,5,29,5
2018-05-30,2018,5,30,5
2018-05-31,2018,5,31,0
2018-06-01,2018,6,1,1
2018-06-02,2018,6,2,1
2018-06-03,2018,6,3,1
2018-06-04,2018,6,4,1
2018-06-05,2018,6,5,1
2018-06-06,2018,6,6,1
2018-06-07,2018,6,7,1
2018-06-08,2018,6,8,1
2018-06-09,2018,6,9,1
2018-06-10,2018,6,10,1
2018-06-11,2018,6,11,1
2018-06-12,2018,6,12,1
2018-06-13,2018,6,13,1
2018-06-14,2018,6,14,1
2018-06-15,2018,6,15,1
2018-06-16,2018,6,16,1
2018-06-17,2018,6,17,1
2018-06-18,2018,6,18,1
2018-06-19,2018,6,19,1
2018-06-20,2018,6,20,1
2018-06-21,2018,6,21,1
2018-06-22,2018,6,22,1
2018-06-23,2018,6,23,1
2018-06-24,2018,6,24,1
2018-06-25,2018,6,25,1
2018-06-26,2018,6,26,1
2018-06-27,2018,6,27,1
2018-06-28,2018,6,28,1
2018-06-29,2018,6,29,1
2018-06-30,2018,6,30,1
2018-07-01,2018,7,1,1
2018-07-02,2018,7,2,1
2018-07-03,2018,7,3,1
2018-07-04,2018,7,4,1
2018-07-05,2018,7,5,1
2018-07-06,2018,7,6,1
2018-07-07,2018,7,7,1
2018-07-08,2018,7,8,1
2018-07-09,2018,7,9,1
2018-07-10,2018,7,10,1
2018-07-11,2018,7,11,1
2018-07-12,2018,7,12,1
2018-07-13,2018,7,13,1
2018-07-14,2018,7,14,1
2018-07-15,2018,7,15,1
2018-07-16,2018,7,16,1
2018-07-17,2018,7,17,1
2018-07-18,2018,7,18,1
2018-07-19,2018,7,19,1
2018-07-20,2018,7,20,1
2018-07-21,2018,7,21,1
2018-07-22,2018,7,22,1
2018-07-23,2018,7,23,1
2018-07-24,2018,7,24,1
2018-07-25,2018,7,25,1
2018-07-26,2018,7,26,1
2018-07-27,2018,7,27,1
2018-07-28,2018,7,28,1
2018-07-29,2018,7,29,1
2018-07-30,2018,7,30,1
2018-07-31,2018,7,31,1
2018-08-01,2018,8,1,1
2018-08-02,2018,8,2,1
2018-08-03,2018,8,3,1
2018-08-04,2018,8,4,1
2018-08-05,2018,8,5,1
2018-08-06,2018,8,6,1
2018-08-07,2018,8,7,1
2018-08-08,2018,8,8,1
2018-08-09,2018,8,9,1
2018-08-10,2018,8,10,1
2018-08-11,2018,8,11,1
2018-08-12,2018,8,12,1
2018-08-13,2018,8,13,1
2018-08-14,2018,8,14,1
2018-08-15,2018,8,15,1
2018-08-16,2018,8,16,1
2018-08-17,2018,8,17,1
2018-08-18,2018,8,18,1
2018-08-19,2018,8,19,1
2018-08-20,2018,8,20,1
2018-08-21,2018,8,21,1
2018-08-22,2018,8,22,1
2018-08-23,2018,8,23,1
2018-08-24,2018,8,24,1
2018-08-25,2018,8,25,1
2018-08-26,2018,8,26,1
2018-08-27,2018,8,27,1
2018-08-28,2018,8,28,1
2018-08-29,2018,8,29,1
2018-08-30,2018,8,30,1
2018-08-31,2018,8,31,1
2018-09-01,2018,9,1,1
2018-09-02,2018,9,2,1
2018-09-03,2018,9,3,1
2018-09-04,2018,9,4,1
2019-11-20,2019,11,20,1
2019-11-21,2019,11,21,1
2019-11-22,2019,11,22,1
2019-11-23,2019,11,23,1
2019-11-24,2019,11,24,1
2019-11-25,2019,11,25,1
2019-11-26,2019,11,26,1
2019-11-27,2019,11,27,1
2019-11-28,2019,11,28,1
2019-11-29,2019,11,29,1
2019-11-30,2019,11,30,1
2019-12-01,2019,12,1,1
2019-12-02,2019,12,2,1
2019-12-03,2019,12,3,1
2019-12-04,2019,12,4,1
2019-12-05,2019,12,5,1
2019-12-06,2019,12,6,1
2019-12-07,2019,12,7,1
2019-12-08,2019,12,8,1
2019-12-09,2019,12,9,1
2019-12-10,2019,12,10,1
2019-12-11,2019,12,11,1
2019-12-12,2019,12,12,1
2019-12-13,2019,12,13,1
2019-12-14,2019,12,14,1
2019-12-15,2019,12,15,1
2019-12-16,2019,12,16,1
2019-12-17,2019,12,17,1
2019-12-18,2019,12,18,1
2019-12-19,2019,12,19,1
2019-12-20,2019,12,20,1
2019-12-21,2019,12,21,1
2019-12-22,2019,12,22,1
2019-12-23,2019,12,23,1
2019-12-24,2019,12,24,1
2019-12-25,2019,12,25,1
2019-12-26,2019,12,26,1
2019-12-27,2019,12,27,1
2019-12-28,2019,12,28,1
2019-12-29,2019,12,29,1
2019-12-30,2019,12,30,1
2019-12-31,2019,12,31,1
2020-01-01,2020,1,1,1
2020-01-02,2020,1,2,1
2020-01-03,2020,1,3,1
2020-01-04,2020,1,4,1
2020-01-05,2020,1,5,1
2020-01-06,2020,1,6,1
2020-01-07,2020,1,7,1
2020-01-08,2020,1,8,1
2020-01-09,2020,1,9,1
2020-01-10,2020,1,10,1
2020-01-11,2020,1,11,1
2020-01-12,2020,1,12,1
2020-01-13,2020,1,13,1
2020-01-14,2020,1,14,1
2020-01-15,2020,1,15,1
2020-01-16,2020,1,16,1
2020-01-17,2020,1,17,1
2020-01-18,2020,1,18,1
2020-01-19,2020,1,19,1
2020-01-20,2020,1,20,1
2020-01-21,2020,1,21,1
2020-01-22,2020,1,22,1
2020-01-23,2020,1,23,1
2020-01-24,2020,1,24,1
2020-01-25,2020,1,25,1
2020-01-26,2020,1,26,1
2020-01-27,2020,1,27,1
2020-01-28,2020,1,28,1
2020-01-29,2020,1,29,1
2020-01-30,2020,1,30,1
2020-01-31,2020,1,31,1
2020-02-01,2020,2,1,1
2020-02-02,2020,2,2,1
2020-02-03,2020,2,3,1
2020-02-04,2020,2,4,1
2020-02-05,2020,2,5,1
2020-02-06,2020,2,6,1
2020-02-07,2020,2,7,1
2020-02-08,2020,2,8,1
2020-02-09,2020,2,9,1
2020-02-10,2020,2,10,1
2020-02-11,2020,2,11,1
2020-02-12,2020,2,12,1
2020-02-13,2020,2,13,1
2020-02-14,2020,2,14,1
2020-02-15,2020,2,15,1
2020-02-16,2020,2,16,1
2020-02-17,2020,2,17,1
2020-02-18,2020,2,18,1
2020-02-19,2020,2,19,1
2020-02-20,2020,2,20,1
2020-02-21,2020,2,21,1
2020-02-22,2020,2,22,1
2020-02-23,2020,2,23,1
2020-02-24,2020,2,24,1
2020-02-25,2020,2,25,1
2020-02-26,2020,2,26,1
2020-02-27,2020,2,27,1
2020-02-28,2020,2,28,1
2020-02-29,2020,2,29,1
2020-03-01,2020,3,1,1
2020-03-02,2020,3,2,1
2020-03-03,2020,3,3,1
2020-03-04,2020,3,4,1
2020-03-05,2020,3,5,1
2020-03-06,2020,3,6,1
2020-03-07,2020,3,7,1
2020-03-08,2020,3,8,1
2020-03-09,2020,3,9,1
2020-03-10,2020,3,10,1
2020-03-11,2020,3,11,1
2020-03-12,2020,3,12,1
2020-03-13,2020,3,13,1
2020-03-14,2020,3,14,1
2020-03-15,2020,3,15,1
2020-03-16,2020,3,16,1
2020-03-17,2020,3,17,1
2020-03-18,2020,3,18,1
2020-03-19,2020,3,19,1
2020-03-20,2020,3,20,1
2020-03-21,2020,3,21,1
2020-03-22,2020,3,22,1
2020-03-23,2020,3,23,1
2020-03-24,2020,3,24,1
2020-03-25,2020,3,25,1
2020-03-26,2020,3,26,1
2020-03-27,2020,3,27,1
2020-03-28,2020,3,28,1
2020-03-29,2020,3,29,1
2020-03-30,2020,3,30,1
2020-03-31,2020,3,31,1
2020-04-01,2020,4,1,1
2020-04-02,2020,4,2,1
2020-04-03,2020,4,3,1
2020-04-04,2020,4,4,1
2020-04-05,2020,4,5,1
2020-04-06,2020,4,6,1
2020-04-07,2020,4,7,1
2020-04-08,2020,4,8,1
2020-04-09,2020,4,9,1
2020-04-10,2020,4,10,1
2020-04-11,2020,4,11,1
2020-04-12,2020,4,12,1
2020-04-13,2020,4,13,1
2020-04-14,2020,4,14,1
2020-04-15,2020,4,15,1
2020-04-16,2020,4,16,1
2020-04-17,2020,4,17,1
2020-04-18,2020,4,18,1
2020-04-19,2020,4,19,1
2020-04-20,2020,4,20,1
2020-04-21,2020,4,21,1
2020-04-22,2020,4,22,1
2020-04-23,2020,4,23,1
2020-04-24,2020,4,24,1
2020-04-25,2020,4,25,1
2020-04-26,2020,4,26,1
2020-04-27,2020,4,27,1
2020-04-28,2020,4,28,1
2020-04-29,2020,4,29,1
2020-04-30,2020,4,30,1
2020-05-01,2020,5,1,1
2020-05-02,2020,5,2,1
2020-05-03,2020,5,3,1
2020-05-04,2020,5,4,1
2020-05-05,2020,5,5,1
2020-05-06,2020,5,6,1
2020-05-07,2020,5,7,1
2020-05-08,2020,5,8,1
2020-05-09,2020,5,9,1
2020-05-10,2020,5,10,1
2020-05-11,2020,5,11,1
2020-05-12,2020,5,12,1
2020-05-13,2020,5,13,1
2020-05-14,2020,5,14,1
2020-05-15,2020,5,15,1
2020-05-16,2020,5,16,1
2020-05-17,2020,5,17,1
2020-05-18,2020,5,18,1
2020-05-19,2020,5,19,1
2020-05-20,2020,5,20,1
2020-05-21,2020,5,21,1
2020-05-22,2020,5,22,1
2020-05-23,2020,5,23,1
2020-05-24,2020,5,24,1
2020-05-25,2020,5,25,1
2020-05-26,2020,5,26,1
2020-05-27,2020,5,27,1
2020-05-28,2020,5,28,1
2020-05-29,2020,5,29,1
2020-05-30,2020,5,30,1
2020-05-31,2020,5,31,1
2020-06-01,2020,6,1,1
2020-06-02,2020,6,2,1
2020-06-03,2020,6,3,1
2020-06-04,2020,6,4,1
2020-06-05,2020,6,5,1
2020-06-06,2020,6,6,1
2020-06-07,2020,6,7,1
