Date,Location,SST,RAD,DayOfYear,Year,Month,Quarter,Season
2010-02-14,8N90E,20.0,500.0,45,2010,2,1,DJF
2010-02-15,8N90E,20.0,500.0,46,2010,2,1,DJF
2010-02-16,8N90E,20.0,500.0,47,2010,2,1,DJF
2010-02-17,8N90E,20.0,500.0,48,2010,2,1,DJF
2010-02-18,8N90E,20.0,500.0,49,2010,2,1,DJF
2010-02-19,8N90E,20.0,500.0,50,2010,2,1,DJF
2010-02-20,8N90E,20.0,500.0,51,2010,2,1,DJF
2010-02-21,8N90E,20.0,500.0,52,2010,2,1,DJF
2010-02-22,8N90E,20.0,500.0,53,2010,2,1,DJF
2010-02-23,8N90E,20.0,500.0,54,2010,2,1,DJF
2010-02-24,8N90E,20.0,500.0,55,2010,2,1,DJF
2010-02-25,8N90E,20.0,500.0,56,2010,2,1,DJF
2010-02-26,8N90E,20.0,500.0,57,2010,2,1,DJF
2010-02-27,8N90E,20.0,500.0,58,2010,2,1,DJF
2010-02-28,8N90E,20.0,500.0,59,2010,2,1,DJF
2010-03-01,8N90E,20.0,500.0,60,2010,3,1,MAM
2010-03-02,8N90E,20.0,500.0,61,2010,3,1,MAM
2010-03-03,8N90E,20.0,500.0,62,2010,3,1,MAM
2010-03-04,8N90E,20.0,500.0,63,2010,3,1,MAM
2010-03-05,8N90E,20.0,500.0,64,2010,3,1,MAM
2010-03-06,8N90E,20.0,500.0,65,2010,3,1,MAM
2010-03-07,8N90E,20.0,500.0,66,2010,3,1,MAM
2010-03-08,8N90E,20.0,500.0,67,2010,3,1,MAM
2010-03-09,8N90E,20.0,500.0,68,2010,3,1,MAM
2010-03-10,8N90E,20.0,500.0,69,2010,3,1,MAM
2010-03-11,8N90E,20.0,500.0,70,2010,3,1,MAM
2010-03-12,8N90E,20.0,500.0,71,2010,3,1,MAM
2010-03-13,8N90E,20.0,500.0,72,2010,3,1,MAM
2010-03-14,8N90E,20.0,500.0,73,2010,3,1,MAM
2010-03-15,8N90E,20.0,500.0,74,2010,3,1,MAM
2010-03-16,8N90E,20.0,500.0,75,2010,3,1,MAM
2010-03-17,8N90E,20.0,500.0,76,2010,3,1,MAM
2010-03-18,8N90E,20.0,500.0,77,2010,3,1,MAM
2010-03-19,8N90E,20.0,500.0,78,2010,3,1,MAM
2010-03-20,8N90E,20.0,500.0,79,2010,3,1,MAM
2010-03-21,8N90E,20.0,500.0,80,2010,3,1,MAM
2010-03-22,8N90E,20.0,500.0,81,2010,3,1,MAM
2010-03-23,8N90E,20.0,500.0,82,2010,3,1,MAM
2010-03-24,8N90E,20.0,500.0,83,2010,3,1,MAM
2010-03-25,8N90E,20.0,500.0,84,2010,3,1,MAM
2010-03-26,8N90E,20.0,500.0,85,2010,3,1,MAM
2010-03-27,8N90E,20.0,500.0,86,2010,3,1,MAM
2010-03-28,8N90E,20.0,500.0,87,2010,3,1,MAM
2010-03-29,8N90E,20.0,500.0,88,2010,3,1,MAM
2010-03-30,8N90E,20.0,500.0,89,2010,3,1,MAM
2010-03-31,8N90E,20.0,500.0,90,2010,3,1,MAM
2010-04-01,8N90E,20.0,500.0,91,2010,4,2,MAM
2010-04-02,8N90E,20.0,500.0,92,2010,4,2,MAM
2010-04-03,8N90E,20.0,500.0,93,2010,4,2,MAM
2010-04-04,8N90E,20.0,500.0,94,2010,4,2,MAM
2010-04-05,8N90E,20.0,500.0,95,2010,4,2,MAM
2010-04-06,8N90E,20.0,500.0,96,2010,4,2,MAM
2010-04-07,8N90E,20.0,500.0,97,2010,4,2,MAM
2010-04-08,8N90E,20.0,500.0,98,2010,4,2,MAM
2010-04-09,8N90E,20.0,500.0,99,2010,4,2,MAM
2010-04-10,8N90E,20.0,500.0,100,2010,4,2,MAM
2010-04-11,8N90E,20.0,500.0,101,2010,4,2,MAM
2010-04-12,8N90E,20.0,500.0,102,2010,4,2,MAM
2010-04-13,8N90E,20.0,500.0,103,2010,4,2,MAM
2010-04-14,8N90E,20.0,500.0,104,2010,4,2,MAM
2010-04-15,8N90E,20.0,500.0,105,2010,4,2,MAM
2010-04-16,8N90E,20.0,500.0,106,2010,4,2,MAM
2010-04-17,8N90E,20.0,500.0,107,2010,4,2,MAM
2010-04-18,8N90E,20.0,500.0,108,2010,4,2,MAM
2010-04-19,8N90E,20.0,500.0,109,2010,4,2,MAM
2010-04-20,8N90E,20.0,500.0,110,2010,4,2,MAM
2010-04-21,8N90E,20.0,500.0,111,2010,4,2,MAM
2010-04-22,8N90E,20.0,500.0,112,2010,4,2,MAM
2010-04-23,8N90E,20.0,500.0,113,2010,4,2,MAM
2010-04-24,8N90E,20.0,500.0,114,2010,4,2,MAM
2010-04-25,8N90E,20.0,500.0,115,2010,4,2,MAM
2010-04-26,8N90E,20.0,500.0,116,2010,4,2,MAM
2010-04-27,8N90E,20.0,500.0,117,2010,4,2,MAM
2010-04-28,8N90E,20.0,500.0,118,2010,4,2,MAM
2010-04-29,8N90E,20.0,500.0,119,2010,4,2,MAM
2010-04-30,8N90E,20.0,500.0,120,2010,4,2,MAM
2010-05-01,8N90E,20.0,500.0,121,2010,5,2,MAM
2010-05-02,8N90E,20.0,500.0,122,2010,5,2,MAM
2010-05-03,8N90E,20.0,500.0,123,2010,5,2,MAM
2010-05-04,8N90E,20.0,500.0,124,2010,5,2,MAM
2010-05-05,8N90E,20.0,500.0,125,2010,5,2,MAM
2010-05-06,8N90E,20.0,500.0,126,2010,5,2,MAM
2010-05-07,8N90E,20.0,500.0,127,2010,5,2,MAM
2010-05-08,8N90E,20.0,500.0,128,2010,5,2,MAM
2010-05-09,8N90E,20.0,500.0,129,2010,5,2,MAM
2010-05-10,8N90E,20.0,500.0,130,2010,5,2,MAM
2010-05-11,8N90E,20.0,500.0,131,2010,5,2,MAM
2010-05-12,8N90E,20.0,500.0,132,2010,5,2,MAM
2010-05-13,8N90E,20.0,500.0,133,2010,5,2,MAM
2010-05-14,8N90E,20.0,500.0,134,2010,5,2,MAM
2010-05-15,8N90E,20.0,500.0,135,2010,5,2,MAM
2010-05-16,8N90E,20.0,500.0,136,2010,5,2,MAM
2010-05-17,8N90E,20.0,500.0,137,2010,5,2,MAM
2010-05-18,8N90E,20.0,500.0,138,2010,5,2,MAM
2010-05-19,8N90E,20.0,500.0,139,2010,5,2,MAM
2010-05-20,8N90E,20.0,500.0,140,2010,5,2,MAM
2010-05-21,8N90E,20.0,500.0,141,2010,5,2,MAM
2010-05-22,8N90E,20.0,500.0,142,2010,5,2,MAM
2010-05-23,8N90E,20.0,500.0,143,2010,5,2,MAM
2010-05-24,8N90E,20.0,500.0,144,2010,5,2,MAM
2010-05-25,8N90E,20.0,500.0,145,2010,5,2,MAM
2010-05-26,8N90E,20.0,500.0,146,2010,5,2,MAM
2010-05-27,8N90E,20.0,500.0,147,2010,5,2,MAM
2010-05-28,8N90E,20.0,500.0,148,2010,5,2,MAM
2010-05-29,8N90E,20.0,500.0,149,2010,5,2,MAM
2010-05-30,8N90E,20.0,500.0,150,2010,5,2,MAM
2010-05-31,8N90E,20.0,500.0,151,2010,5,2,MAM
2010-06-01,8N90E,20.0,500.0,152,2010,6,2,JJA
2010-06-02,8N90E,20.0,500.0,153,2010,6,2,JJA
2010-06-03,8N90E,20.0,500.0,154,2010,6,2,JJA
2010-06-04,8N90E,20.0,500.0,155,2010,6,2,JJA
2010-06-05,8N90E,20.0,500.0,156,2010,6,2,JJA
2010-06-06,8N90E,20.0,500.0,157,2010,6,2,JJA
2010-06-07,8N90E,20.0,500.0,158,2010,6,2,JJA
2010-06-08,8N90E,20.0,500.0,159,2010,6,2,JJA
2010-06-09,8N90E,20.0,500.0,160,2010,6,2,JJA
2010-06-10,8N90E,20.0,500.0,161,2010,6,2,JJA
2010-06-11,8N90E,20.0,500.0,162,2010,6,2,JJA
2010-06-12,8N90E,20.0,500.0,163,2010,6,2,JJA
2010-06-13,8N90E,20.0,500.0,164,2010,6,2,JJA
2010-06-14,8N90E,20.0,500.0,165,2010,6,2,JJA
2010-06-15,8N90E,20.0,500.0,166,2010,6,2,JJA
2010-06-16,8N90E,20.0,500.0,167,2010,6,2,JJA
2010-06-17,8N90E,20.0,500.0,168,2010,6,2,JJA
2010-06-18,8N90E,20.0,500.0,169,2010,6,2,JJA
2010-06-19,8N90E,20.0,500.0,170,2010,6,2,JJA
2010-06-20,8N90E,20.0,500.0,171,2010,6,2,JJA
2010-06-21,8N90E,20.0,500.0,172,2010,6,2,JJA
2010-06-22,8N90E,20.0,500.0,173,2010,6,2,JJA
2010-06-23,8N90E,20.0,500.0,174,2010,6,2,JJA
2010-06-24,8N90E,20.0,500.0,175,2010,6,2,JJA
2010-06-25,8N90E,20.0,500.0,176,2010,6,2,JJA
2010-06-26,8N90E,20.0,500.0,177,2010,6,2,JJA
2010-06-27,8N90E,20.0,500.0,178,2010,6,2,JJA
2010-06-28,8N90E,20.0,500.0,179,2010,6,2,JJA
2010-06-29,8N90E,20.0,500.0,180,2010,6,2,JJA
2010-06-30,8N90E,20.0,500.0,181,2010,6,2,JJA
2010-07-01,8N90E,20.0,500.0,182,2010,7,3,JJA
2010-07-02,8N90E,20.0,500.0,183,2010,7,3,JJA
2010-07-03,8N90E,20.0,500.0,184,2010,7,3,JJA
2010-07-04,8N90E,20.0,500.0,185,2010,7,3,JJA
2010-07-05,8N90E,20.0,500.0,186,2010,7,3,JJA
2010-07-06,8N90E,20.0,500.0,187,2010,7,3,JJA
2010-07-07,8N90E,20.0,500.0,188,2010,7,3,JJA
2010-07-08,8N90E,20.0,500.0,189,2010,7,3,JJA
2010-07-09,8N90E,20.0,500.0,190,2010,7,3,JJA
2010-07-10,8N90E,20.0,500.0,191,2010,7,3,JJA
2010-07-11,8N90E,20.0,500.0,192,2010,7,3,JJA
2010-07-12,8N90E,20.0,500.0,193,2010,7,3,JJA
2010-07-13,8N90E,20.0,500.0,194,2010,7,3,JJA
2010-07-14,8N90E,20.0,500.0,195,2010,7,3,JJA
2010-07-15,8N90E,20.0,500.0,196,2010,7,3,JJA
2010-07-16,8N90E,20.0,500.0,197,2010,7,3,JJA
2010-07-17,8N90E,20.0,500.0,198,2010,7,3,JJA
2010-07-18,8N90E,20.0,500.0,199,2010,7,3,JJA
2010-07-19,8N90E,20.0,500.0,200,2010,7,3,JJA
2010-07-20,8N90E,20.0,500.0,201,2010,7,3,JJA
2010-07-21,8N90E,20.0,500.0,202,2010,7,3,JJA
2010-07-22,8N90E,20.0,500.0,203,2010,7,3,JJA
2010-07-23,8N90E,20.0,500.0,204,2010,7,3,JJA
2010-07-24,8N90E,20.0,500.0,205,2010,7,3,JJA
2010-07-25,8N90E,20.0,500.0,206,2010,7,3,JJA
2010-07-26,8N90E,20.0,500.0,207,2010,7,3,JJA
2010-07-27,8N90E,20.0,500.0,208,2010,7,3,JJA
2010-07-28,8N90E,20.0,500.0,209,2010,7,3,JJA
2010-07-29,8N90E,20.0,500.0,210,2010,7,3,JJA
2010-07-30,8N90E,20.0,500.0,211,2010,7,3,JJA
2010-07-31,8N90E,20.0,500.0,212,2010,7,3,JJA
2010-08-01,8N90E,20.0,500.0,213,2010,8,3,JJA
2010-08-02,8N90E,20.0,500.0,214,2010,8,3,JJA
2010-08-03,8N90E,20.0,500.0,215,2010,8,3,JJA
2010-08-04,8N90E,20.0,500.0,216,2010,8,3,JJA
2010-08-05,8N90E,20.0,500.0,217,2010,8,3,JJA
2010-08-06,8N90E,20.0,500.0,218,2010,8,3,JJA
2010-08-07,8N90E,20.0,500.0,219,2010,8,3,JJA
2010-08-08,8N90E,20.0,500.0,220,2010,8,3,JJA
2010-08-09,8N90E,20.0,500.0,221,2010,8,3,JJA
2010-08-10,8N90E,20.0,500.0,222,2010,8,3,JJA
2010-08-11,8N90E,20.0,500.0,223,2010,8,3,JJA
2010-08-12,8N90E,20.0,500.0,224,2010,8,3,JJA
2010-08-13,8N90E,20.0,500.0,225,2010,8,3,JJA
2010-08-14,8N90E,20.0,500.0,226,2010,8,3,JJA
2010-08-15,8N90E,20.0,500.0,227,2010,8,3,JJA
2010-08-16,8N90E,20.0,500.0,228,2010,8,3,JJA
2010-08-17,8N90E,20.0,500.0,229,2010,8,3,JJA
2010-08-18,8N90E,20.0,500.0,230,2010,8,3,JJA
2010-08-19,8N90E,20.0,500.0,231,2010,8,3,JJA
2010-08-20,8N90E,20.0,500.0,232,2010,8,3,JJA
2010-08-21,8N90E,20.0,500.0,233,2010,8,3,JJA
2010-08-22,8N90E,20.0,500.0,234,2010,8,3,JJA
2010-08-23,8N90E,20.0,500.0,235,2010,8,3,JJA
2010-08-24,8N90E,20.0,500.0,236,2010,8,3,JJA
2010-08-25,8N90E,20.0,500.0,237,2010,8,3,JJA
2010-08-26,8N90E,20.0,500.0,238,2010,8,3,JJA
2010-08-27,8N90E,20.0,500.0,239,2010,8,3,JJA
2010-08-28,8N90E,20.0,500.0,240,2010,8,3,JJA
2010-08-29,8N90E,20.0,500.0,241,2010,8,3,JJA
2010-08-30,8N90E,20.0,500.0,242,2010,8,3,JJA
2010-08-31,8N90E,20.0,500.0,243,2010,8,3,JJA
2010-09-01,8N90E,20.0,500.0,244,2010,9,3,SON
2010-09-02,8N90E,20.0,500.0,245,2010,9,3,SON
2010-09-03,8N90E,20.0,500.0,246,2010,9,3,SON
2010-09-04,8N90E,20.0,500.0,247,2010,9,3,SON
2010-09-05,8N90E,20.0,500.0,248,2010,9,3,SON
2010-09-06,8N90E,20.0,500.0,249,2010,9,3,SON
2010-09-07,8N90E,20.0,500.0,250,2010,9,3,SON
2010-09-08,8N90E,20.0,500.0,251,2010,9,3,SON
2010-09-09,8N90E,20.0,500.0,252,2010,9,3,SON
2010-09-10,8N90E,20.0,500.0,253,2010,9,3,SON
2010-09-11,8N90E,20.0,500.0,254,2010,9,3,SON
2010-09-12,8N90E,20.0,500.0,255,2010,9,3,SON
2010-09-13,8N90E,20.0,500.0,256,2010,9,3,SON
2010-09-14,8N90E,20.0,500.0,257,2010,9,3,SON
2010-09-15,8N90E,20.0,500.0,258,2010,9,3,SON
2010-09-16,8N90E,20.0,500.0,259,2010,9,3,SON
2010-09-17,8N90E,20.0,500.0,260,2010,9,3,SON
2010-09-18,8N90E,20.0,500.0,261,2010,9,3,SON
2010-09-19,8N90E,20.0,500.0,262,2010,9,3,SON
2010-09-20,8N90E,20.0,500.0,263,2010,9,3,SON
2010-09-21,8N90E,20.0,500.0,264,2010,9,3,SON
2010-09-22,8N90E,20.0,500.0,265,2010,9,3,SON
2010-09-23,8N90E,20.0,500.0,266,2010,9,3,SON
2010-09-24,8N90E,20.0,500.0,267,2010,9,3,SON
2010-09-25,8N90E,20.0,500.0,268,2010,9,3,SON
2010-09-26,8N90E,20.0,500.0,269,2010,9,3,SON
2010-09-27,8N90E,20.0,500.0,270,2010,9,3,SON
2010-09-28,8N90E,20.0,500.0,271,2010,9,3,SON
2010-09-29,8N90E,20.0,500.0,272,2010,9,3,SON
2010-09-30,8N90E,20.0,500.0,273,2010,9,3,SON
2010-10-01,8N90E,20.0,500.0,274,2010,10,4,SON
2010-10-02,8N90E,20.0,500.0,275,2010,10,4,SON
2010-10-03,8N90E,20.0,500.0,276,2010,10,4,SON
2010-10-04,8N90E,20.0,500.0,277,2010,10,4,SON
2010-10-05,8N90E,20.0,500.0,278,2010,10,4,SON
2010-10-06,8N90E,20.0,500.0,279,2010,10,4,SON
2010-10-07,8N90E,20.0,500.0,280,2010,10,4,SON
2010-10-08,8N90E,20.0,500.0,281,2010,10,4,SON
2010-10-09,8N90E,20.0,500.0,282,2010,10,4,SON
2010-10-10,8N90E,20.456477879594168,500.0,283,2010,10,4,SON
2010-10-11,8N90E,21.21374330373759,500.0,284,2010,10,4,SON
2010-10-12,8N90E,21.93741076975759,500.0,285,2010,10,4,SON
2010-10-13,8N90E,22.627145269619323,500.0,286,2010,10,4,SON
2010-10-14,8N90E,23.28261179528799,500.0,287,2010,10,4,SON
2010-10-15,8N90E,23.903475338728768,500.0,288,2010,10,4,SON
2010-10-16,8N90E,24.489400891906847,500.0,289,2010,10,4,SON
2010-10-17,8N90E,25.04005344678739,500.0,290,2010,10,4,SON
2010-10-18,8N90E,25.55509799533559,500.0,291,2010,10,4,SON
2010-10-19,8N90E,26.034199529516613,500.0,292,2010,10,4,SON
2010-10-20,8N90E,26.47702304129567,500.0,293,2010,10,4,SON
2010-10-21,8N90E,26.88323352263791,500.0,294,2010,10,4,SON
2010-10-22,8N90E,27.252495965508533,500.0,295,2010,10,4,SON
2010-10-23,8N90E,27.58447536187271,500.0,296,2010,10,4,SON
2010-10-24,8N90E,27.87883670369562,500.0,297,2010,10,4,SON
2010-10-25,8N90E,28.13524498294246,500.0,298,2010,10,4,SON
2010-10-26,8N90E,28.353365191578405,500.0,299,2010,10,4,SON
2010-10-27,8N90E,28.53286232156863,500.0,300,2010,10,4,SON
2010-10-28,8N90E,28.673401364878302,500.0,301,2010,10,4,SON
2010-10-29,8N90E,28.77464731347263,500.0,302,2010,10,4,SON
2010-10-30,8N90E,28.836265159316792,468.9889295015389,303,2010,10,4,SON
2010-10-31,8N90E,28.857919894375947,373.0406176378074,304,2010,10,4,SON
2010-11-01,8N90E,28.839276510615285,275.9792353724139,305,2010,11,4,SON
2010-11-02,8N90E,28.78,177.8,306,2010,11,4,SON
2010-11-03,8N90E,28.66,73.3,307,2010,11,4,SON
2010-11-04,8N90E,28.47,19.7,308,2010,11,4,SON
2010-11-05,8N90E,28.41,172.2,309,2010,11,4,SON
2010-11-06,8N90E,28.36,139.5,310,2010,11,4,SON
2010-11-07,8N90E,28.46,232.6,311,2010,11,4,SON
2010-11-08,8N90E,28.66,255.6,312,2010,11,4,SON
2010-11-09,8N90E,28.6,178.9,313,2010,11,4,SON
2010-11-10,8N90E,28.34,83.3,314,2010,11,4,SON
2010-11-11,8N90E,28.5,164.6,315,2010,11,4,SON
2010-11-12,8N90E,28.58,255.2,316,2010,11,4,SON
2010-11-13,8N90E,28.87,169.1,317,2010,11,4,SON
2010-11-14,8N90E,28.6,50.5,318,2010,11,4,SON
2010-11-15,8N90E,28.49,132.2,319,2010,11,4,SON
2010-11-16,8N90E,28.67,231.8,320,2010,11,4,SON
2010-11-17,8N90E,28.71,239.9,321,2010,11,4,SON
2010-11-18,8N90E,28.56,151.7,322,2010,11,4,SON
2010-11-19,8N90E,28.56,120.2,323,2010,11,4,SON
2010-11-20,8N90E,28.59,180.1,324,2010,11,4,SON
2010-11-21,8N90E,28.73,220.2,325,2010,11,4,SON
2010-11-22,8N90E,28.57,137.6,326,2010,11,4,SON
2010-11-23,8N90E,28.59,199.1,327,2010,11,4,SON
2010-11-24,8N90E,28.54,97.6,328,2010,11,4,SON
2010-11-25,8N90E,28.7,210.7,329,2010,11,4,SON
2010-11-26,8N90E,28.78,250.3,330,2010,11,4,SON
2010-11-27,8N90E,28.82,248.0,331,2010,11,4,SON
2010-11-28,8N90E,28.77,197.5,332,2010,11,4,SON
2010-11-29,8N90E,28.69,79.0,333,2010,11,4,SON
2010-11-30,8N90E,28.7,188.8,334,2010,11,4,SON
2010-12-01,8N90E,28.67,134.6,335,2010,12,4,DJF
2010-12-02,8N90E,28.59,141.8,336,2010,12,4,DJF
2010-12-03,8N90E,28.5,88.8,337,2010,12,4,DJF
2010-12-04,8N90E,28.51,193.7,338,2010,12,4,DJF
2010-12-05,8N90E,28.5,176.2,339,2010,12,4,DJF
2010-12-06,8N90E,28.41,107.4,340,2010,12,4,DJF
2010-12-07,8N90E,28.37,151.9,341,2010,12,4,DJF
2010-12-08,8N90E,28.29,47.6,342,2010,12,4,DJF
2010-12-09,8N90E,28.37,243.0,343,2010,12,4,DJF
2010-12-10,8N90E,28.22,17.1,344,2010,12,4,DJF
2010-12-11,8N90E,28.21,89.5,345,2010,12,4,DJF
2010-12-12,8N90E,28.2,95.4,346,2010,12,4,DJF
2010-12-13,8N90E,28.3,205.9,347,2010,12,4,DJF
2010-12-14,8N90E,28.34,236.4,348,2010,12,4,DJF
2010-12-15,8N90E,28.31,223.7,349,2010,12,4,DJF
2010-12-16,8N90E,28.13,223.3,350,2010,12,4,DJF
2010-12-17,8N90E,28.24,226.9,351,2010,12,4,DJF
2010-12-18,8N90E,28.45,213.8,352,2010,12,4,DJF
2010-12-19,8N90E,28.42,140.4,353,2010,12,4,DJF
2010-12-20,8N90E,28.34,34.7,354,2010,12,4,DJF
2010-12-21,8N90E,28.35,204.2,355,2010,12,4,DJF
2010-12-22,8N90E,28.45,197.9,356,2010,12,4,DJF
2010-12-23,8N90E,28.39,153.4,357,2010,12,4,DJF
2010-12-24,8N90E,28.26,62.4,358,2010,12,4,DJF
2010-12-25,8N90E,28.32,214.3,359,2010,12,4,DJF
2010-12-26,8N90E,28.37,235.3,360,2010,12,4,DJF
2010-12-27,8N90E,28.33,189.2,361,2010,12,4,DJF
2010-12-28,8N90E,28.22,191.0,362,2010,12,4,DJF
2010-12-29,8N90E,28.25,246.4,363,2010,12,4,DJF
2010-12-30,8N90E,28.17,89.5,364,2010,12,4,DJF
2010-12-31,8N90E,28.16,38.6,365,2010,12,4,DJF
2011-01-01,8N90E,28.26,155.6,1,2011,1,1,DJF
2011-01-02,8N90E,28.21,110.0,2,2011,1,1,DJF
2011-01-03,8N90E,28.22,181.9,3,2011,1,1,DJF
2011-01-04,8N90E,28.33,206.1,4,2011,1,1,DJF
2011-01-05,8N90E,28.2,73.2,5,2011,1,1,DJF
2011-01-06,8N90E,28.13,85.5,6,2011,1,1,DJF
2011-01-07,8N90E,28.02,23.7,7,2011,1,1,DJF
2011-01-08,8N90E,28.07,183.7,8,2011,1,1,DJF
2011-01-09,8N90E,28.05,206.3,9,2011,1,1,DJF
2011-01-10,8N90E,28.1,213.6,10,2011,1,1,DJF
2011-01-11,8N90E,28.04,152.9,11,2011,1,1,DJF
2011-01-12,8N90E,28.22,197.7,12,2011,1,1,DJF
2011-01-13,8N90E,28.21,246.6,13,2011,1,1,DJF
2011-01-14,8N90E,28.4,251.4,14,2011,1,1,DJF
2011-01-15,8N90E,28.32,252.1,15,2011,1,1,DJF
2011-01-16,8N90E,28.15,60.0,16,2011,1,1,DJF
2011-01-17,8N90E,28.35,246.4,17,2011,1,1,DJF
2011-01-18,8N90E,28.29,266.8,18,2011,1,1,DJF
2011-01-19,8N90E,28.28,275.7,19,2011,1,1,DJF
2011-01-20,8N90E,28.2,245.2,20,2011,1,1,DJF
2011-01-21,8N90E,28.15,255.1,21,2011,1,1,DJF
2011-01-22,8N90E,28.18,254.6,22,2011,1,1,DJF
2011-01-23,8N90E,28.16,183.9,23,2011,1,1,DJF
2011-01-24,8N90E,28.15,223.4,24,2011,1,1,DJF
2011-01-25,8N90E,28.17,178.6,25,2011,1,1,DJF
2011-01-26,8N90E,28.27,245.6,26,2011,1,1,DJF
2011-01-27,8N90E,28.2,21.9,27,2011,1,1,DJF
2011-01-28,8N90E,28.18,99.1,28,2011,1,1,DJF
2011-01-29,8N90E,28.13,68.7,29,2011,1,1,DJF
2011-01-30,8N90E,28.17,238.7,30,2011,1,1,DJF
2011-01-31,8N90E,28.1,69.3,31,2011,1,1,DJF
2011-02-01,8N90E,27.98,41.5,32,2011,2,1,DJF
2011-02-02,8N90E,28.05,140.8,33,2011,2,1,DJF
2011-02-03,8N90E,28.13,196.8,34,2011,2,1,DJF
2011-02-04,8N90E,28.27,261.6,35,2011,2,1,DJF
2011-02-05,8N90E,28.26,244.7,36,2011,2,1,DJF
2011-02-06,8N90E,28.36,249.3,37,2011,2,1,DJF
2011-02-07,8N90E,28.26,90.5,38,2011,2,1,DJF
2011-02-08,8N90E,28.48,233.3,39,2011,2,1,DJF
2011-02-09,8N90E,28.47,248.6,40,2011,2,1,DJF
2011-02-10,8N90E,28.42,156.8,41,2011,2,1,DJF
2011-02-11,8N90E,28.39,201.8,42,2011,2,1,DJF
2011-02-12,8N90E,28.29,117.3,43,2011,2,1,DJF
2011-02-13,8N90E,28.29,198.1,44,2011,2,1,DJF
2011-02-14,8N90E,28.4,239.6,45,2011,2,1,DJF
2011-02-15,8N90E,28.4,243.2,46,2011,2,1,DJF
2011-02-16,8N90E,28.52,289.3,47,2011,2,1,DJF
2011-02-17,8N90E,28.76,239.7,48,2011,2,1,DJF
2011-02-18,8N90E,28.79,236.4,49,2011,2,1,DJF
2011-02-19,8N90E,28.66,272.4,50,2011,2,1,DJF
2011-02-20,8N90E,28.59,287.1,51,2011,2,1,DJF
2011-02-21,8N90E,28.53,228.2,52,2011,2,1,DJF
2011-02-22,8N90E,28.57,277.6,53,2011,2,1,DJF
2011-02-23,8N90E,28.53,258.7,54,2011,2,1,DJF
2011-02-24,8N90E,28.43,73.6,55,2011,2,1,DJF
2011-02-25,8N90E,28.39,176.5,56,2011,2,1,DJF
2011-02-26,8N90E,28.35,191.5,57,2011,2,1,DJF
2011-02-27,8N90E,28.31,83.5,58,2011,2,1,DJF
2011-02-28,8N90E,28.32,104.5,59,2011,2,1,DJF
2011-03-01,8N90E,28.45,240.5,60,2011,3,1,MAM
2011-03-02,8N90E,28.68,276.9,61,2011,3,1,MAM
2011-03-03,8N90E,28.79,280.3,62,2011,3,1,MAM
2011-03-04,8N90E,28.71,286.1,63,2011,3,1,MAM
2011-03-05,8N90E,28.88,276.1,64,2011,3,1,MAM
2011-03-06,8N90E,28.97,247.6,65,2011,3,1,MAM
2011-03-07,8N90E,28.92,211.9,66,2011,3,1,MAM
2011-03-08,8N90E,29.07,238.9,67,2011,3,1,MAM
2011-03-09,8N90E,29.0,259.8,68,2011,3,1,MAM
2011-03-10,8N90E,28.87,92.9,69,2011,3,1,MAM
2011-03-11,8N90E,29.1,171.2,70,2011,3,1,MAM
2011-03-12,8N90E,29.29,297.3,71,2011,3,1,MAM
2011-03-13,8N90E,29.41,263.9,72,2011,3,1,MAM
2011-03-14,8N90E,29.19,87.7,73,2011,3,1,MAM
2011-03-15,8N90E,29.26,209.6,74,2011,3,1,MAM
2011-03-16,8N90E,29.42,259.0,75,2011,3,1,MAM
2011-03-17,8N90E,29.07,26.1,76,2011,3,1,MAM
2011-03-18,8N90E,28.99,123.5,77,2011,3,1,MAM
2011-03-19,8N90E,29.13,115.9,78,2011,3,1,MAM
2011-03-20,8N90E,29.53,277.6,79,2011,3,1,MAM
2011-03-21,8N90E,29.69,227.8,80,2011,3,1,MAM
2011-03-22,8N90E,29.71,162.8,81,2011,3,1,MAM
2011-03-23,8N90E,29.8,254.2,82,2011,3,1,MAM
2011-03-24,8N90E,29.37,88.2,83,2011,3,1,MAM
2011-03-25,8N90E,29.39,182.7,84,2011,3,1,MAM
2011-03-26,8N90E,29.37,136.5,85,2011,3,1,MAM
2011-03-27,8N90E,29.6,297.0,86,2011,3,1,MAM
2011-03-28,8N90E,29.57,289.6,87,2011,3,1,MAM
2011-03-29,8N90E,29.57,272.0,88,2011,3,1,MAM
2011-03-30,8N90E,29.65,270.0,89,2011,3,1,MAM
2011-03-31,8N90E,29.72,288.5,90,2011,3,1,MAM
2011-04-01,8N90E,29.83,295.3,91,2011,4,2,MAM
2011-04-02,8N90E,29.61,285.3,92,2011,4,2,MAM
2011-04-03,8N90E,29.35,213.8,93,2011,4,2,MAM
2011-04-04,8N90E,29.31,246.2,94,2011,4,2,MAM
2011-04-05,8N90E,29.47,306.2,95,2011,4,2,MAM
2011-04-06,8N90E,29.36,277.7,96,2011,4,2,MAM
2011-04-07,8N90E,29.6,312.0,97,2011,4,2,MAM
2011-04-08,8N90E,29.92,307.1,98,2011,4,2,MAM
2011-04-09,8N90E,29.71,135.3,99,2011,4,2,MAM
2011-04-10,8N90E,29.86,281.1,100,2011,4,2,MAM
2011-04-11,8N90E,29.82,271.2,101,2011,4,2,MAM
