Date,Year,Month,Day,Prec,StDev,%Time,Q,S,data_quality,source_priority,is_outlier_Prec
2009-12-02,2009,12,2,0.18,0.73,7.6,1,5,high,5,False
2009-12-03,2009,12,3,-0.02,0.19,0.7,1,5,high,5,False
2009-12-04,2009,12,4,0.02,0.31,2.1,1,5,high,5,False
2009-12-05,2009,12,5,0.09,0.73,3.5,1,5,high,5,False
2009-12-06,2009,12,6,0.22,1.67,2.8,1,5,high,5,False
2009-12-07,2009,12,7,0.26,1.04,8.3,1,5,high,5,False
2009-12-08,2009,12,8,-0.02,0.14,0.0,1,5,high,5,False
2009-12-09,2009,12,9,0.0,0.15,0.7,1,5,high,5,False
2009-12-10,2009,12,10,0.0,0.19,0.7,1,5,high,5,False
2009-12-11,2009,12,11,0.04,0.57,2.1,1,5,high,5,False
2009-12-12,2009,12,12,0.0,0.21,0.7,1,5,high,5,False
2009-12-13,2009,12,13,-0.01,0.18,0.0,1,5,high,5,False
2009-12-14,2009,12,14,0.0,0.13,0.7,1,5,high,5,False
2009-12-15,2009,12,15,-0.03,0.13,0.7,1,5,high,5,False
2009-12-16,2009,12,16,0.26,2.04,4.9,1,5,high,5,False
2009-12-17,2009,12,17,,13.52,22.2,1,5,high,5,True
2009-12-18,2009,12,18,0.11,0.75,3.5,1,5,high,5,False
2009-12-19,2009,12,19,0.08,0.65,2.1,1,5,high,5,False
2009-12-20,2009,12,20,0.0,0.17,0.7,1,5,high,5,False
2009-12-21,2009,12,21,0.0,0.18,0.7,1,5,high,5,False
2009-12-22,2009,12,22,0.0,0.22,0.7,1,5,high,5,False
2009-12-23,2009,12,23,1.5,7.56,8.3,1,5,high,5,False
2009-12-24,2009,12,24,0.0,0.2,0.7,1,5,high,5,False
2009-12-25,2009,12,25,0.0,0.22,0.7,1,5,high,5,False
2009-12-26,2009,12,26,0.68,2.96,11.1,1,5,high,5,False
2009-12-27,2009,12,27,0.3,1.25,7.6,1,5,high,5,False
2009-12-28,2009,12,28,1.26,4.11,17.4,1,5,high,5,False
2009-12-29,2009,12,29,0.02,0.25,1.4,1,5,high,5,False
2009-12-30,2009,12,30,0.02,0.22,2.1,1,5,high,5,False
2009-12-31,2009,12,31,0.45,1.07,17.4,1,5,high,5,False
2010-01-01,2010,1,1,0.32,1.52,4.9,1,5,high,5,False
2010-01-02,2010,1,2,0.53,1.97,13.2,1,5,high,5,False
2010-01-03,2010,1,3,-0.02,0.15,0.7,1,5,high,5,False
2010-01-04,2010,1,4,-0.02,0.17,0.7,1,5,high,5,False
2010-01-05,2010,1,5,0.06,0.52,2.8,1,5,high,5,False
2010-01-06,2010,1,6,0.1,1.03,2.8,1,5,high,5,False
2010-01-07,2010,1,7,-0.01,0.15,0.7,1,5,high,5,False
2010-01-08,2010,1,8,-0.02,0.21,0.7,1,5,high,5,False
2010-01-09,2010,1,9,-0.03,0.2,0.0,1,5,high,5,False
2010-01-10,2010,1,10,-0.01,0.15,0.7,1,5,high,5,False
2010-01-11,2010,1,11,0.18,1.48,3.5,1,5,high,5,False
2010-01-12,2010,1,12,0.07,0.92,1.4,1,5,high,5,False
2010-01-13,2010,1,13,0.35,1.99,4.2,1,5,high,5,False
2010-01-14,2010,1,14,0.04,0.46,0.7,1,5,high,5,False
2010-01-15,2010,1,15,-0.03,0.11,0.0,1,5,high,5,False
2010-01-16,2010,1,16,0.14,1.08,3.5,1,5,high,5,False
2010-01-17,2010,1,17,0.04,0.27,1.4,1,5,high,5,False
2010-01-18,2010,1,18,-0.03,0.12,0.7,1,5,high,5,False
2010-01-19,2010,1,19,0.26,1.99,12.5,1,5,high,5,False
2010-01-20,2010,1,20,0.13,0.93,5.6,1,5,high,5,False
2010-01-21,2010,1,21,0.05,0.63,2.1,1,5,high,5,False
2010-01-22,2010,1,22,0.0,0.2,0.7,1,5,high,5,False
2010-01-23,2010,1,23,-0.01,0.2,0.7,1,5,high,5,False
2010-01-24,2010,1,24,0.0,0.21,0.7,1,5,high,5,False
2010-01-25,2010,1,25,-0.01,0.22,0.0,1,5,high,5,False
2010-01-26,2010,1,26,0.0,0.16,0.7,1,5,high,5,False
2010-01-27,2010,1,27,0.0,0.18,0.7,1,5,high,5,False
2010-01-28,2010,1,28,0.05,0.44,2.1,1,5,high,5,False
2010-01-29,2010,1,29,0.03,0.28,1.4,1,5,high,5,False
2010-01-30,2010,1,30,0.0,0.2,0.7,1,5,high,5,False
2010-01-31,2010,1,31,0.0,0.19,0.7,1,5,high,5,False
2010-02-01,2010,2,1,0.0,0.2,0.7,1,5,high,5,False
2010-02-02,2010,2,2,0.0,0.23,0.7,1,5,high,5,False
2010-02-03,2010,2,3,0.0,0.27,0.7,1,5,high,5,False
2010-02-04,2010,2,4,0.31,2.43,2.8,1,5,high,5,False
2010-02-05,2010,2,5,-0.01,0.19,0.0,1,5,high,5,False
2010-02-06,2010,2,6,0.0,0.15,0.7,1,5,high,5,False
2010-02-07,2010,2,7,0.96,6.56,4.2,1,5,high,5,False
2010-02-08,2010,2,8,0.27,1.95,4.2,1,5,high,5,False
2010-02-09,2010,2,9,0.24,1.45,5.6,1,5,high,5,False
2010-02-10,2010,2,10,0.0,0.43,3.5,1,5,high,5,False
2010-02-11,2010,2,11,0.13,0.62,6.2,1,5,high,5,False
2010-02-12,2010,2,12,-0.01,0.26,0.7,1,5,high,5,False
2010-02-13,2010,2,13,-0.01,0.18,0.7,1,5,high,5,False
2010-02-14,2010,2,14,0.8,2.64,16.7,1,5,high,5,False
2010-02-15,2010,2,15,0.0,0.12,0.7,1,5,high,5,False
2010-02-16,2010,2,16,0.0,0.19,0.7,1,5,high,5,False
2010-02-17,2010,2,17,0.0,0.24,0.7,1,5,high,5,False
2010-02-18,2010,2,18,-0.01,0.18,0.0,1,5,high,5,False
2010-02-19,2010,2,19,,11.81,23.6,1,5,high,5,True
2010-02-20,2010,2,20,0.01,0.17,0.7,1,5,high,5,False
2010-02-21,2010,2,21,-0.02,0.18,0.0,1,5,high,5,False
2010-02-22,2010,2,22,0.09,0.69,2.8,1,5,high,5,False
2010-02-23,2010,2,23,0.0,0.2,0.7,1,5,high,5,False
2010-02-24,2010,2,24,0.0,0.15,0.7,1,5,high,5,False
2010-02-25,2010,2,25,0.0,0.16,0.7,1,5,high,5,False
2010-02-26,2010,2,26,-0.01,0.17,0.7,1,5,high,5,False
2010-02-27,2010,2,27,0.32,2.7,2.1,1,5,high,5,False
2010-02-28,2010,2,28,0.45,1.41,14.1,1,5,high,5,False
2010-03-01,2010,3,1,-0.01,0.08,0.0,1,5,high,5,False
2010-03-02,2010,3,2,0.01,0.09,0.0,1,5,high,5,False
2010-03-03,2010,3,3,0.01,0.12,0.7,1,5,high,5,False
2010-03-04,2010,3,4,0.0,0.17,0.7,1,5,high,5,False
2010-03-05,2010,3,5,0.27,1.19,7.6,1,5,high,5,False
2010-03-06,2010,3,6,1.49,6.74,12.5,1,5,high,5,False
2010-03-07,2010,3,7,-0.01,0.15,0.7,1,5,high,5,False
2010-03-08,2010,3,8,0.01,0.24,0.7,1,5,high,5,False
2010-03-09,2010,3,9,0.22,1.21,4.2,1,5,high,5,False
2010-03-10,2010,3,10,-0.02,0.17,0.7,1,5,high,5,False
2010-03-11,2010,3,11,-0.02,0.12,0.0,1,5,high,5,False
2010-03-12,2010,3,12,0.0,0.08,0.0,1,5,high,5,False
2010-03-13,2010,3,13,0.31,1.8,5.6,1,5,high,5,False
2010-03-14,2010,3,14,0.0,0.14,0.0,1,5,high,5,False
2010-03-15,2010,3,15,0.01,0.15,0.7,1,5,high,5,False
2010-03-16,2010,3,16,0.24,0.62,9.2,1,5,high,5,False
2010-03-17,2010,3,17,-0.03,0.14,0.0,1,5,high,5,False
2010-03-18,2010,3,18,,9.45,15.3,1,5,high,5,True
2010-03-19,2010,3,19,-0.01,0.2,0.7,1,5,high,5,False
2010-03-20,2010,3,20,0.0,0.14,0.7,1,5,high,5,False
2010-03-21,2010,3,21,-0.01,0.14,0.7,1,5,high,5,False
2010-03-22,2010,3,22,0.03,0.23,1.4,1,5,high,5,False
2010-03-23,2010,3,23,0.0,0.2,0.7,1,5,high,5,False
2010-03-24,2010,3,24,0.63,2.31,11.1,1,5,high,5,False
2010-03-25,2010,3,25,0.0,0.15,0.7,1,5,high,5,False
2010-03-26,2010,3,26,-0.01,0.21,0.7,1,5,high,5,False
2010-03-27,2010,3,27,0.62,2.97,9.7,1,5,high,5,False
2010-03-28,2010,3,28,1.42,3.34,20.8,1,5,high,5,False
2010-03-29,2010,3,29,0.0,0.1,0.0,1,5,high,5,False
2010-03-30,2010,3,30,0.01,0.26,1.4,1,5,high,5,False
2010-03-31,2010,3,31,0.09,1.0,1.4,1,5,high,5,False
2010-04-01,2010,4,1,1.31,5.96,13.9,1,5,high,5,False
2010-04-02,2010,4,2,0.0,0.09,0.0,1,5,high,5,False
2010-04-03,2010,4,3,1.1,4.6,16.0,1,5,high,5,False
2010-04-04,2010,4,4,0.63,3.93,6.2,1,5,high,5,False
2010-04-05,2010,4,5,0.68,4.7,4.9,1,5,high,5,False
2010-04-06,2010,4,6,0.06,0.37,2.8,1,5,high,5,False
2010-04-07,2010,4,7,0.02,0.33,0.7,1,5,high,5,False
2010-04-08,2010,4,8,0.04,0.42,0.7,1,5,high,5,False
2010-04-09,2010,4,9,0.04,0.27,1.4,1,5,high,5,False
2010-04-10,2010,4,10,0.17,0.97,4.9,1,5,high,5,False
2010-04-11,2010,4,11,0.02,0.19,0.7,1,5,high,5,False
2010-04-12,2010,4,12,0.01,0.15,0.7,1,5,high,5,False
2010-04-13,2010,4,13,0.0,0.18,0.7,1,5,high,5,False
2010-04-14,2010,4,14,0.0,0.16,0.7,1,5,high,5,False
2010-04-15,2010,4,15,1.38,7.12,8.3,1,5,high,5,False
2010-04-16,2010,4,16,0.58,3.75,3.5,1,5,high,5,False
2010-04-17,2010,4,17,-0.01,0.16,0.0,1,5,high,5,False
2010-04-18,2010,4,18,0.14,1.18,2.1,1,5,high,5,False
2010-04-19,2010,4,19,1.69,9.48,10.1,1,5,high,5,False
2010-04-20,2010,4,20,0.0,0.14,0.7,1,5,high,5,False
2010-04-21,2010,4,21,0.03,0.36,2.1,1,5,high,5,False
2010-04-22,2010,4,22,0.64,2.55,9.0,1,5,high,5,False
2010-04-23,2010,4,23,0.29,2.24,3.5,1,5,high,5,False
2010-04-24,2010,4,24,0.0,0.22,1.4,1,5,high,5,False
2010-04-25,2010,4,25,1.85,6.73,19.4,1,5,high,5,False
2010-04-26,2010,4,26,0.3,1.15,9.0,1,5,high,5,False
2010-04-27,2010,4,27,0.0,0.18,0.7,1,5,high,5,False
2010-04-28,2010,4,28,0.0,0.23,0.7,1,5,high,5,False
2010-04-29,2010,4,29,0.1,0.72,2.8,1,5,high,5,False
2010-04-30,2010,4,30,0.02,0.23,0.7,1,5,high,5,False
2010-05-01,2010,5,1,0.07,0.71,2.1,1,5,high,5,False
2010-05-02,2010,5,2,0.42,1.77,6.2,1,5,high,5,False
2010-05-03,2010,5,3,0.07,0.44,2.1,1,5,high,5,False
2010-05-04,2010,5,4,-0.01,0.19,0.7,1,5,high,5,False
2010-05-05,2010,5,5,0.0,0.16,0.7,1,5,high,5,False
2010-05-06,2010,5,6,0.0,0.2,0.7,1,5,high,5,False
2010-05-07,2010,5,7,-0.01,0.21,0.7,1,5,high,5,False
2010-05-08,2010,5,8,0.0,0.19,0.0,1,5,high,5,False
2010-05-09,2010,5,9,0.01,0.22,1.4,1,5,high,5,False
2010-05-10,2010,5,10,0.0,0.19,0.7,1,5,high,5,False
2010-05-11,2010,5,11,1.93,3.79,40.3,1,5,high,5,False
2010-05-12,2010,5,12,0.1,0.45,2.1,1,5,high,5,False
2010-05-13,2010,5,13,,8.87,31.9,1,5,high,5,True
2010-05-14,2010,5,14,0.08,0.41,2.8,1,5,high,5,False
2010-05-15,2010,5,15,0.24,1.58,3.5,1,5,high,5,False
2010-05-16,2010,5,16,0.29,1.39,4.9,1,5,high,5,False
2010-05-17,2010,5,17,0.01,0.23,0.7,1,5,high,5,False
2010-05-18,2010,5,18,0.0,0.13,0.0,1,5,high,5,False
2010-05-19,2010,5,19,0.0,0.09,0.0,1,5,high,5,False
2010-05-20,2010,5,20,0.0,0.11,0.7,1,5,high,5,False
2010-05-21,2010,5,21,-0.01,0.2,0.7,1,5,high,5,False
2010-05-22,2010,5,22,-0.04,0.18,0.0,1,5,high,5,False
2010-05-23,2010,5,23,0.0,0.05,0.0,1,5,high,5,False
2010-05-24,2010,5,24,0.0,0.16,0.7,1,5,high,5,False
2010-05-25,2010,5,25,-0.01,0.19,0.7,1,5,high,5,False
2010-05-26,2010,5,26,-0.01,0.12,0.7,1,5,high,5,False
2010-05-27,2010,5,27,0.0,0.15,0.7,1,5,high,5,False
2010-05-28,2010,5,28,0.0,0.17,0.7,1,5,high,5,False
2010-05-29,2010,5,29,-0.02,0.2,0.0,1,5,high,5,False
2010-05-30,2010,5,30,-0.01,0.11,0.0,1,5,high,5,False
2010-05-31,2010,5,31,0.27,1.53,4.2,1,5,high,5,False
2010-06-01,2010,6,1,0.0,0.1,0.0,1,5,high,5,False
2010-06-02,2010,6,2,1.24,5.11,9.0,1,5,high,5,False
2010-06-03,2010,6,3,1.41,6.29,7.6,1,5,high,5,False
2010-06-04,2010,6,4,0.58,2.01,12.5,1,5,high,5,False
2010-06-05,2010,6,5,0.26,0.76,10.6,1,5,high,5,False
2010-06-06,2010,6,6,0.17,1.02,2.8,1,5,high,5,False
2010-06-07,2010,6,7,0.33,2.36,3.5,1,5,high,5,False
2010-06-08,2010,6,8,0.13,1.16,2.8,1,5,high,5,False
2010-06-09,2010,6,9,-0.04,0.15,0.7,1,5,high,5,False
2010-06-10,2010,6,10,-0.03,0.15,0.7,1,5,high,5,False
2010-06-11,2010,6,11,-0.01,0.15,0.7,1,5,high,5,False
2010-06-12,2010,6,12,0.0,0.2,0.7,1,5,high,5,False
2010-06-13,2010,6,13,-0.01,0.22,0.7,1,5,high,5,False
2010-06-14,2010,6,14,-0.01,0.17,0.7,1,5,high,5,False
2010-06-15,2010,6,15,-0.01,0.14,0.7,1,5,high,5,False
2010-06-16,2010,6,16,-0.01,0.18,0.7,1,5,high,5,False
2010-06-17,2010,6,17,0.12,1.14,2.1,1,5,high,5,False
2010-06-18,2010,6,18,0.09,0.75,2.8,1,5,high,5,False
2010-06-19,2010,6,19,0.0,0.18,0.7,1,5,high,5,False
2010-06-20,2010,6,20,0.23,1.11,6.9,1,5,high,5,False
2010-06-21,2010,6,21,1.69,4.63,23.6,1,5,high,5,False
2010-06-22,2010,6,22,-0.03,0.26,0.7,1,5,high,5,False
2010-06-23,2010,6,23,-0.03,0.22,0.0,1,5,high,5,False
2010-06-24,2010,6,24,0.02,0.23,2.1,1,5,high,5,False
2010-06-25,2010,6,25,-0.02,0.16,0.7,1,5,high,5,False
2010-06-26,2010,6,26,-0.03,0.15,0.7,1,5,high,5,False
2010-06-27,2010,6,27,1.23,2.85,22.2,1,5,high,5,False
2010-06-28,2010,6,28,0.0,0.22,0.0,1,5,high,5,False
2010-06-29,2010,6,29,1.38,6.77,6.9,1,5,high,5,False
2010-06-30,2010,6,30,0.3,1.66,4.2,1,5,high,5,False
2010-07-01,2010,7,1,0.01,0.21,0.7,1,5,high,5,False
2010-07-02,2010,7,2,0.01,0.22,0.7,1,5,high,5,False
2010-07-03,2010,7,3,0.0,0.19,0.7,1,5,high,5,False
2010-07-04,2010,7,4,-0.01,0.16,0.7,1,5,high,5,False
2010-07-05,2010,7,5,-0.01,0.14,0.7,1,5,high,5,False
2010-07-06,2010,7,6,0.0,0.12,0.0,1,5,high,5,False
2010-07-07,2010,7,7,0.03,0.19,1.4,1,5,high,5,False
2010-07-08,2010,7,8,0.05,0.25,2.1,1,5,high,5,False
2010-07-09,2010,7,9,1.45,5.25,14.2,1,5,high,5,False
2010-07-10,2010,7,10,1.06,5.0,8.3,1,5,high,5,False
2010-07-11,2010,7,11,-0.02,0.36,1.4,1,5,high,5,False
2010-07-13,2010,7,13,0.0,3.44,0.0,1,1,high,1,False
2010-07-14,2010,7,14,0.15,7.44,4.0,1,1,high,1,False
2010-07-15,2010,7,15,0.0,4.98,0.0,1,1,high,1,False
2010-07-16,2010,7,16,0.15,4.47,1.0,1,1,high,1,False
2010-07-17,2010,7,17,0.0,1.69,0.0,1,1,high,1,False
2010-07-18,2010,7,18,0.77,37.94,3.0,1,1,high,1,False
2010-07-19,2010,7,19,0.0,1.9,0.0,1,1,high,1,False
2010-07-20,2010,7,20,0.0,2.57,1.0,1,1,high,1,False
2010-07-21,2010,7,21,0.0,2.52,0.0,1,1,high,1,False
2010-07-22,2010,7,22,0.1,3.75,1.0,1,1,high,1,False
2010-07-24,2010,7,24,0.1,15.14,1.0,1,1,high,1,False
2010-07-25,2010,7,25,0.92,6.47,6.0,1,1,high,1,False
2010-07-26,2010,7,26,0.0,2.77,0.0,1,1,high,1,False
2010-07-27,2010,7,27,0.0,3.23,1.0,1,1,high,1,False
2010-07-28,2010,7,28,0.87,6.52,10.0,1,1,high,1,False
2010-07-29,2010,7,29,0.1,6.93,1.0,1,1,high,1,False
2010-07-30,2010,7,30,0.0,2.57,0.0,1,1,high,1,False
2010-07-31,2010,7,31,0.0,1.59,0.0,1,1,high,1,False
2010-08-01,2010,8,1,0.0,2.16,0.0,1,1,high,1,False
2010-08-02,2010,8,2,0.0,2.16,0.0,1,1,high,1,False
2010-08-03,2010,8,3,0.0,4.06,0.0,1,1,high,1,False
2010-08-04,2010,8,4,0.0,3.18,0.0,1,1,high,1,False
2010-08-05,2010,8,5,0.0,5.54,0.0,1,1,high,1,False
2010-08-06,2010,8,6,0.0,3.03,0.0,1,1,high,1,False
2010-08-07,2010,8,7,0.0,3.39,0.0,1,1,high,1,False
2010-08-08,2010,8,8,0.0,3.85,0.0,1,1,high,1,False
2010-08-09,2010,8,9,0.26,4.88,3.0,1,1,high,1,False
2010-08-10,2010,8,10,0.0,3.85,0.0,1,1,high,1,False
2010-08-11,2010,8,11,1.18,6.06,18.0,1,1,high,1,False
2010-08-12,2010,8,12,0.26,4.0,9.0,1,1,high,1,False
2010-08-13,2010,8,13,0.0,4.72,1.0,1,1,high,1,False
2010-08-14,2010,8,14,0.0,3.13,0.0,1,1,high,1,False
2010-08-15,2010,8,15,0.0,1.39,0.0,1,1,high,1,False
2010-08-16,2010,8,16,0.15,26.69,3.0,1,1,high,1,False
2010-08-17,2010,8,17,,44.66,12.0,1,1,high,1,True
2010-08-18,2010,8,18,0.0,14.73,2.0,1,1,high,1,False
2010-08-19,2010,8,19,0.15,12.94,23.0,1,1,high,1,False
2010-08-20,2010,8,20,0.0,3.59,0.0,1,1,high,1,False
2010-08-21,2010,8,21,0.0,1.49,0.0,1,1,high,1,False
2010-08-22,2010,8,22,0.05,3.59,1.0,1,1,high,1,False
2010-08-23,2010,8,23,0.0,2.21,0.0,1,1,high,1,False
2010-08-24,2010,8,24,0.0,4.06,0.0,1,1,high,1,False
2010-08-25,2010,8,25,0.0,3.59,0.0,1,1,high,1,False
2010-08-26,2010,8,26,0.0,4.36,0.0,1,1,high,1,False
2010-08-27,2010,8,27,0.0,3.03,0.0,1,1,high,1,False
2010-08-28,2010,8,28,0.0,3.18,0.0,1,1,high,1,False
2010-08-29,2010,8,29,0.0,3.03,0.0,1,1,high,1,False
2010-08-30,2010,8,30,0.56,5.65,3.0,1,1,high,1,False
2010-08-31,2010,8,31,0.41,4.36,4.0,1,1,high,1,False
2010-09-01,2010,9,1,0.1,61.86,5.0,1,1,high,1,False
2010-09-02,2010,9,2,0.1,3.49,5.0,1,1,high,1,False
2010-09-03,2010,9,3,0.1,0.0,4.0,1,1,high,1,False
2010-09-04,2010,9,4,0.98,4.88,10.0,1,1,high,1,False
2010-09-05,2010,9,5,0.05,6.26,2.0,1,1,high,1,False
2010-09-06,2010,9,6,0.0,4.57,0.0,1,1,high,1,False
2010-09-07,2010,9,7,0.0,4.47,0.0,1,1,high,1,False
2010-09-08,2010,9,8,0.0,2.36,0.0,1,1,high,1,False
2010-09-09,2010,9,9,0.0,3.7,0.0,1,1,high,1,False
2010-09-10,2010,9,10,0.0,2.57,0.0,1,1,high,1,False
2010-09-11,2010,9,11,0.0,5.8,0.0,1,1,high,1,False
2010-09-12,2010,9,12,0.05,5.7,1.0,1,1,high,1,False
2010-09-13,2010,9,13,0.0,5.75,0.0,1,1,high,1,False
2010-09-14,2010,9,14,0.15,9.55,3.0,1,1,high,1,False
2010-09-15,2010,9,15,0.0,3.03,0.0,1,1,high,1,False
2010-09-16,2010,9,16,0.21,3.75,1.0,1,1,high,1,False
2010-09-17,2010,9,17,0.36,5.9,5.0,1,1,high,1,False
2010-09-18,2010,9,18,0.51,3.9,16.0,1,1,high,1,False
2010-09-19,2010,9,19,0.1,5.95,5.0,1,1,high,1,False
2010-09-21,2010,9,21,0.41,9.14,20.0,1,1,high,1,False
2010-09-22,2010,9,22,0.15,2.21,6.0,1,1,high,1,False
2010-09-23,2010,9,23,0.21,32.03,1.0,1,1,high,1,False
2010-09-24,2010,9,24,0.15,2.46,5.0,1,1,high,1,False
2010-09-25,2010,9,25,0.0,3.23,1.0,1,1,high,1,False
2010-09-26,2010,9,26,0.36,4.83,11.0,1,1,high,1,False
2010-09-27,2010,9,27,0.05,1.59,2.0,1,1,high,1,False
2010-09-28,2010,9,28,0.05,2.16,4.0,1,1,high,1,False
2010-09-29,2010,9,29,0.15,4.11,7.0,1,1,high,1,False
2010-09-30,2010,9,30,1.9,7.55,17.0,1,1,high,1,False
2010-10-02,2010,10,2,1.8,8.11,17.0,1,1,high,1,False
2010-10-03,2010,10,3,0.98,8.47,24.0,1,1,high,1,False
2010-10-04,2010,10,4,0.92,6.67,37.0,1,1,high,1,False
2010-10-05,2010,10,5,0.0,2.36,1.0,1,1,high,1,False
2010-10-06,2010,10,6,0.0,1.08,0.0,1,1,high,1,False
2010-10-07,2010,10,7,0.0,3.54,0.0,1,1,high,1,False
2010-10-08,2010,10,8,0.0,3.64,0.0,1,1,high,1,False
2010-10-09,2010,10,9,0.0,3.29,0.0,1,1,high,1,False
2010-10-10,2010,10,10,0.05,4.11,1.0,1,1,high,1,False
2010-10-11,2010,10,11,0.1,4.77,1.0,1,1,high,1,False
2010-10-12,2010,10,12,0.0,1.49,1.0,1,1,high,1,False
2010-10-13,2010,10,13,0.05,3.75,1.0,1,1,high,1,False
2010-10-14,2010,10,14,0.0,2.26,0.0,1,1,high,1,False
2010-10-15,2010,10,15,0.0,3.18,0.0,1,1,high,1,False
2010-10-16,2010,10,16,0.0,1.9,1.0,1,1,high,1,False
2010-10-17,2010,10,17,0.0,4.57,1.0,1,1,high,1,False
2010-10-18,2010,10,18,0.0,1.64,0.0,1,1,high,1,False
2010-10-19,2010,10,19,0.0,1.08,1.0,1,1,high,1,False
2010-10-21,2010,10,21,0.1,4.83,1.0,1,1,high,1,False
2010-10-23,2010,10,23,0.77,5.9,6.0,1,1,high,1,False
2010-10-24,2010,10,24,0.1,3.08,1.0,1,1,high,1,False
2010-10-25,2010,10,25,0.0,3.13,0.0,1,1,high,1,False
2010-10-26,2010,10,26,0.0,5.24,0.0,1,1,high,1,False
2010-10-27,2010,10,27,0.05,3.13,2.0,1,1,high,1,False
2010-10-28,2010,10,28,0.05,5.24,1.0,1,1,high,1,False
2010-10-29,2010,10,29,0.0,3.18,1.0,1,1,high,1,False
2010-10-30,2010,10,30,0.1,3.13,1.0,1,1,high,1,False
2010-10-31,2010,10,31,,0.0,3.0,1,1,high,1,True
2010-11-01,2010,11,1,0.46,5.13,5.0,1,1,high,1,False
2010-11-02,2010,11,2,0.72,18.48,13.0,1,1,high,1,False
2010-11-03,2010,11,3,0.05,1.59,12.0,1,1,high,1,False
2010-11-04,2010,11,4,0.0,0.77,8.0,1,1,high,1,False
2010-11-05,2010,11,5,0.21,4.88,14.0,1,1,high,1,False
2010-11-06,2010,11,6,0.31,0.0,4.0,1,1,high,1,False
2010-11-07,2010,11,7,0.36,53.9,9.0,1,1,high,1,False
2010-11-08,2010,11,8,0.1,4.88,2.0,1,1,high,1,False
2010-11-09,2010,11,9,0.98,34.39,21.0,1,1,high,1,False
2010-11-10,2010,11,10,0.0,3.64,33.0,1,1,high,1,False
2010-11-11,2010,11,11,0.0,1.64,16.0,1,1,high,1,False
2010-11-12,2010,11,12,0.05,2.31,9.0,1,1,high,1,False
2010-11-13,2010,11,13,0.0,2.05,11.0,1,1,high,1,False
2010-11-14,2010,11,14,0.0,1.54,12.0,1,1,high,1,False
2010-11-15,2010,11,15,0.0,0.98,14.0,1,1,high,1,False
2010-11-16,2010,11,16,0.1,3.08,22.0,1,1,high,1,False
2010-11-17,2010,11,17,0.87,33.78,10.0,1,1,high,1,False
2010-11-18,2010,11,18,1.64,0.0,15.0,1,1,high,1,False
2010-11-19,2010,11,19,0.36,60.01,6.0,1,1,high,1,False
2010-11-20,2010,11,20,0.0,4.52,1.0,1,1,high,1,False
2010-11-21,2010,11,21,0.31,3.08,10.0,1,1,high,1,False
2010-11-22,2010,11,22,1.03,4.98,15.0,1,1,high,1,False
2010-11-23,2010,11,23,0.82,6.52,10.0,1,1,high,1,False
2010-11-24,2010,11,24,0.15,2.31,3.0,1,1,high,1,False
2010-11-25,2010,11,25,0.51,4.31,8.0,1,1,high,1,False
2010-11-26,2010,11,26,0.1,52.1,9.0,1,1,high,1,False
2010-11-27,2010,11,27,0.41,4.98,12.0,1,1,high,1,False
2010-11-28,2010,11,28,0.0,8.62,0.0,1,1,high,1,False
2010-11-29,2010,11,29,0.15,7.55,4.0,1,1,high,1,False
2010-11-30,2010,11,30,0.1,3.34,4.0,1,1,high,1,False
2010-12-01,2010,12,1,1.85,4.83,35.0,1,1,high,1,False
2010-12-02,2010,12,2,1.08,4.77,21.0,1,1,high,1,False
2010-12-03,2010,12,3,0.46,6.78,9.0,1,1,high,1,False
2010-12-04,2010,12,4,0.1,5.95,3.0,1,1,high,1,False
2010-12-05,2010,12,5,0.0,1.69,0.0,1,1,high,1,False
2010-12-06,2010,12,6,0.0,1.9,0.0,1,1,high,1,False
2010-12-07,2010,12,7,0.0,3.34,0.0,1,1,high,1,False
2010-12-08,2010,12,8,0.0,1.9,0.0,1,1,high,1,False
2010-12-09,2010,12,9,0.0,2.26,0.0,1,1,high,1,False
2010-12-10,2010,12,10,0.0,5.24,0.0,1,1,high,1,False
2010-12-11,2010,12,11,0.0,2.72,0.0,1,1,high,1,False
2010-12-12,2010,12,12,0.0,2.93,0.0,1,1,high,1,False
2010-12-14,2010,12,14,0.0,4.67,0.0,1,1,high,1,False
2010-12-15,2010,12,15,0.0,4.26,0.0,1,1,high,1,False
2010-12-16,2010,12,16,0.0,4.83,0.0,1,1,high,1,False
2010-12-17,2010,12,17,0.0,6.31,0.0,1,1,high,1,False
2010-12-18,2010,12,18,0.0,4.31,0.0,1,1,high,1,False
2010-12-19,2010,12,19,0.05,5.03,1.0,1,1,high,1,False
2010-12-20,2010,12,20,0.0,3.54,0.0,1,1,high,1,False
2010-12-21,2010,12,21,0.0,5.34,0.0,1,1,high,1,False
2010-12-22,2010,12,22,0.0,3.23,0.0,1,1,high,1,False
2010-12-23,2010,12,23,0.77,62.68,10.0,1,1,high,1,False
2010-12-24,2010,12,24,0.1,3.39,1.0,1,1,high,1,False
2010-12-25,2010,12,25,0.26,3.03,5.0,1,1,high,1,False
2010-12-26,2010,12,26,0.41,0.0,6.0,1,1,high,1,False
2010-12-27,2010,12,27,0.0,5.18,1.0,1,1,high,1,False
2010-12-28,2010,12,28,,50.56,1.0,1,1,high,1,True
2010-12-29,2010,12,29,0.0,4.72,0.0,1,1,high,1,False
