id_periode,id_petani,bulan_tanam,luas_tanam_m2,bulan_panen,luas_panen_m2,produksi_dalam_gunca,gunca_kg,pengeluaran_rp,harga_jual_perkg,hasil_panen_dijual,status_pengelolaan,jml_tanam_padi_1th,jenis_lahan,air_multi_tanam,pemupukan,jenis_pupuk,pengendalian_hama,jenis_hama,penyakit_padi,pestisida,pengendalian_gulma,cara_pengendalian_gulma
PRD238,PTN140,mei - juli,5000,Januari,5000,19.0,3500,6.000.0000,6700,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Siput Murbai/Keong","Blas, Busuk batang, Tungro",Ada,Ada,Mencabut rumput
PRD239,PTN141,nov - jan,2000,Januari,2000,7.0,1400,2.500.0000,6700,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Siput Murbai/Keong","Blas, Hawar daun bakteri, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD240,PTN141,mei - juli,2000,September,2000,7.0,1400,2.500.0000,6500,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Siput Murbai/Keong","Blas, Hawar daun bakteri, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD241,PTN142,nov - jan,9000,Januari,9000,37.0,6750,11.000.000,6700,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Siput Murbai/Keong","Blas, Hawar daun bakteri, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD242,PTN142,mei - juli,9000,September,9000,37.0,6750,11.000.000,6500,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Siput Murbai/Keong","Blas, Hawar daun bakteri, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD243,PTN143,nov - jan,3000,Januari,3000,13.0,2400,3.000.000,6700,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Siput Murbai/Keong","Blas, Hawar daun bakteri, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD244,PTN143,mei - juli,3000,September,3000,13.0,2400,3.000.000,6500,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Siput Murbai/Keong","Blas, Hawar daun bakteri, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD245,PTN144,nov - jan,3000,Januari,3000,13.0,2400,3.750.000,6700,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Siput Murbai/Keong","Blas, Hawar daun bakteri, Bercak daun, Busuk batang, Tungro",Ada,Ada,Mencabut rumput
PRD246,PTN144,mei - juli,3000,September,3000,13.0,2400,3.750.000,6500,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Siput Murbai/Keong","Blas, Hawar daun bakteri, Bercak daun, Busuk batang, Tungro",Ada,Ada,Mencabut rumput
PRD247,PTN145,nov - jan,8700,Januari,8700,38.0,6960,10.875.000,6700,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Siput Murbai/Keong","Blas, Hawar daun bakteri, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD248,PTN145,mei - juli,8700,September,8700,38.0,6960,10.875.000,6500,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Siput Murbai/Keong","Blas, Hawar daun bakteri, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD249,PTN146,nov - jan,2500,Januari,2500,11.0,2000,3.125.000,6700,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Siput Murbai/Keong","Blas, Hawar daun bakteri, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD250,PTN146,mei - juli,2500,September,2500,11.0,2000,3.125.000,6500,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Siput Murbai/Keong","Blas, Hawar daun bakteri, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD251,PTN147,nov - jan,3200,April,3200,10.0,1800,3.200.000,6900,Ya sebagian,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD252,PTN147,mei - juli,3200,Oktober,3200,10.0,1800,3.200.000,6500,Ya sebagian,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD253,PTN148,nov - jan,3200,April,3200,10.0,1800,3.000.000,6900,Ya sebagian,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD254,PTN148,mei - juli,3200,Oktober,3200,10.0,1800,3.000.000,6500,Ya sebagian,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD255,PTN149,nov - jan,2500,April,2500,7.0,1250,2.500.000,6900,Ya sebagian,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD256,PTN149,mei - juli,2500,Oktober,2500,7.0,1250,2.500.000,6500,Ya sebagian,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD257,PTN150,nov - jan,4600,April,4600,12.0,2300,5.000.000,6900,Ya sebagian,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD258,PTN150,mei - juli,4600,Oktober,4600,12.0,2300,5.000.000,6500,Ya sebagian,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD259,PTN151,nov - jan,5000,April,5000,14.0,2500,6.000.000,6900,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD260,PTN151,mei - juli,5000,Oktober,5000,14.0,2500,6.000.000,6500,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD261,PTN152,nov - jan,3200,April,3200,10.0,1800,3.200.000,6900,Ya sebagian,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD262,PTN152,mei - juli,3200,Oktober,3200,10.0,1800,3.200.000,6500,Ya sebagian,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD263,PTN153,nov - jan,3000,April,3000,8.0,1500,3.000.000,6900,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD264,PTN153,mei - juli,3000,Oktober,3000,8.0,1500,3.000.000,6500,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD265,PTN154,nov - jan,3200,April,3200,10.0,1800,3.200.000,6900,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD266,PTN154,mei - juli,3200,Oktober,3200,10.0,1800,3.200.000,6500,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD267,PTN155,nov - jan,3000,April,3000,8.0,1500,3.000.000,6900,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD268,PTN155,mei - juli,3000,Oktober,3000,8.0,1500,3.000.000,6500,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD269,PTN156,nov - jan,3000,April,3000,8.0,1500,3.000.000,6900,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD270,PTN156,mei - juli,3000,Oktober,3000,8.0,1500,3.000.000,6500,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD271,PTN157,feb - apr,1800,April,1800,8.0,1500,2.500.000,6000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Phonska",Ada,"Tikus, Wereng, Tulo/burung pipit",Hawar pelepah daun,Ada,Ada,Mencabut rumput
PRD272,PTN157,agt - okt,1800,Oktober,1800,8.0,1500,2.500.000,6000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Phonska",Ada,"Tikus, Wereng, Tulo/burung pipit",Hawar pelepah daun,Ada,Ada,Mencabut rumput
PRD273,PTN158,feb - apr,3600,April,3600,19.0,3360,4.000.000,6500,Tidak,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Phonska",Ada,"Tikus, Wereng, Tulo/burung pipit",Bercak daun,Ada,Ada,Mencabut rumput
PRD274,PTN158,agt - okt,3600,Oktober,3600,19.0,3360,4.000.000,6500,Tidak,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Phonska",Ada,"Tikus, Wereng, Tulo/burung pipit",Bercak daun,Ada,Ada,Mencabut rumput
PRD275,PTN159,feb - apr,1000,April,1000,4.0,720,2.000.000,5000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Tulo/burung pipit",Bercak daun,Ada,Ada,Mencabut rumput
PRD276,PTN159,agt - okt,1000,Oktober,1000,4.0,720,2.000.000,5000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Tulo/burung pipit",Bercak daun,Ada,Ada,Mencabut rumput
PRD277,PTN160,feb - apr,600,April,600,1.0,240,800.000,6000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Tulo/burung pipit, Belalang",Blas,Ada,Ada,Mencabut rumput
PRD278,PTN160,agt - okt,600,Oktober,600,1.0,240,800.000,6000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Tulo/burung pipit, Belalang",Blas,Ada,Ada,Mencabut rumput
PRD279,PTN161,feb - apr,600,April,600,2.0,360,2.000.000,6500,Tidak,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Tulo/burung pipit, walang sangit",Hawar pelepah daun,Ada,Ada,Mencabut rumput
PRD280,PTN161,agt - okt,600,Oktober,600,2.0,360,2.000.000,6500,Tidak,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Tulo/burung pipit, walang sangit",Hawar pelepah daun,Ada,Ada,Mencabut rumput
PRD281,PTN162,feb - apr,500,April,500,2.0,360,2.000.000,6500,Tidak,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit",Hawar daun bakteri,Ada,Ada,Herbisida
PRD282,PTN162,agt - okt,500,Oktober,500,2.0,360,2.000.000,6500,Tidak,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit",Hawar daun bakteri,Ada,Ada,Herbisida
PRD283,PTN163,feb - apr,500,April,500,1.5,270,2.200.000,6200,Ya sebagian,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit",Hawar pelepah daun,Ada,Ada,Herbisida
PRD284,PTN163,agt - okt,500,Oktober,500,1.5,270,2.200.000,6200,Ya sebagian,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit",Hawar pelepah daun,Ada,Ada,Herbisida
PRD285,PTN164,feb - apr,600,April,600,1.0,240,1.000.000,6500,Tidak,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Tulo/burung pipit, walang sangit",Hawar daun bakteri,Ada,Ada,Herbisida
PRD286,PTN164,agt - okt,600,Oktober,600,1.0,240,1.000.000,6500,Tidak,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Tulo/burung pipit, walang sangit",Hawar daun bakteri,Ada,Ada,Herbisida
PRD287,PTN165,feb - apr,1000,April,1000,3.0,500,1.500.000,6700,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Wereng, Tulo/burung pipit","Blas, Hawar pelepah daun",Ada,Ada,Herbisida
PRD288,PTN165,agt - okt,1000,Oktober,1000,3.0,500,1.500.000,6700,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Wereng, Tulo/burung pipit","Blas, Hawar pelepah daun",Ada,Ada,Herbisida
PRD289,PTN166,feb - apr,500,April,500,1.5,270,2.000.000,6200,Tidak,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Tulo/burung pipit",Hawar pelepah daun,Ada,Ada,Herbisida
PRD290,PTN166,agt - okt,500,Oktober,500,1.5,270,2.000.000,6200,Tidak,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Tulo/burung pipit",Hawar pelepah daun,Ada,Ada,Herbisida
PRD291,PTN167,feb - apr,2000,April,2000,10.0,1800,3.500.000,6700,Ya sebagian,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Pupuk SP-36, Phonska",Ada,"Tikus, walang sangit",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD292,PTN167,agt - okt,2000,Oktober,2000,10.0,1800,3.500.000,6700,Ya sebagian,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Pupuk SP-36, Phonska",Ada,"Tikus, walang sangit",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD293,PTN168,feb - apr,600,Mei,600,4.0,800,500.000,6500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,Tikus,TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD294,PTN168,agt - okt,600,November,600,4.0,800,500.000,6500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,Tikus,TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD295,PTN169,feb - apr,3000,Mei,3000,14.0,2500,3.000.000,7200,Ya sebagian,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,Tikus,Hawar daun bakteri,Ada,Ada,Herbisida dan Mencabut rumput
PRD296,PTN169,agt - okt,3000,November,3000,14.0,2500,3.000.000,7200,Ya sebagian,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,Tikus,Hawar daun bakteri,Ada,Ada,Herbisida dan Mencabut rumput
PRD297,PTN170,feb - apr,1000,Mei,1000,4.0,800,4.000.000,5200,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk Kandang, Pupuk kompos",Ada,Tikus,Hawar daun bakteri,Ada,Ada,Herbisida dan Mencabut rumput
PRD298,PTN170,agt - okt,1000,November,1000,4.0,800,4.000.000,5200,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk Kandang, Pupuk kompos",Ada,Tikus,Hawar daun bakteri,Ada,Ada,Herbisida dan Mencabut rumput
PRD299,PTN171,feb - apr,1400,Mei,1400,6.0,1000,2.000.000,7000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska, Mutiara",Ada,Tikus,TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD300,PTN171,agt - okt,1400,November,1400,6.0,1000,2.000.000,7000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska, Mutiara",Ada,Tikus,TIDAK ADA,Ada,Ada,Mencabut rumput
PRD301,PTN172,feb - apr,1000,Mei,1000,6.0,1000,1.000.000,5000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk Kandang, Pupuk kompos",Ada,"Tikus, Wereng, walang sangit",TIDAK ADA,Ada,Ada,Mencabut rumput
PRD302,PTN172,agt - okt,1000,November,1000,6.0,1000,1.000.000,5000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk Kandang, Pupuk kompos",Ada,"Tikus, Wereng, walang sangit",TIDAK ADA,Ada,Ada,Mencabut rumput
PRD303,PTN173,feb - apr,800,Mei,800,3.0,500,1.500.000,7000,Ya sebagian,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Belalang",Blas,Ada,Ada,Mencabut rumput
PRD304,PTN173,agt - okt,800,November,800,3.0,500,1.500.000,7000,Ya sebagian,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Belalang",Blas,Ada,Ada,Mencabut rumput
PRD305,PTN174,feb - apr,800,Mei,800,3.0,600,1.500.000,7000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Pupuk SP-36, Phonska",Ada,Tikus,TIDAK ADA,Ada,Ada,Mencabut rumput
PRD306,PTN174,agt - okt,800,November,800,3.0,600,1.500.000,7000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Pupuk SP-36, Phonska",Ada,Tikus,TIDAK ADA,Ada,Ada,Mencabut rumput
PRD307,PTN175,feb - apr,1300,Mei,1300,7.0,1200,4.500.000,6500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, KCL, Phonska",Ada,Tikus,TIDAK ADA,Ada,Ada,Mencabut rumput
PRD308,PTN175,agt - okt,1300,November,1300,7.0,1200,4.500.000,6500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, KCL, Phonska",Ada,Tikus,TIDAK ADA,Ada,Ada,Mencabut rumput
PRD309,PTN176,feb - apr,2000,Mei,2000,10.0,1800,2.000.000,6500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Pupuk SP-36, Phonska",Ada,Tikus,Blas,Ada,Ada,Mencabut rumput
PRD310,PTN176,agt - okt,2000,November,2000,10.0,1800,2.000.000,6500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Pupuk SP-36, Phonska",Ada,Tikus,Blas,Ada,Ada,Mencabut rumput
PRD311,PTN177,feb - apr,5000,April,5000,27.8,5000,5.000.000,6500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,Pupuk urea,Ada,Tikus,TIDAK ADA,Tidak,Ada,Mencabut rumput
PRD312,PTN177,agt - okt,5000,Oktober,5000,27.8,5000,5.000.000,6500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,Pupuk urea,Ada,Tikus,TIDAK ADA,Tidak,Ada,Mencabut rumput
PRD313,PTN178,feb - apr,6500,April,6500,50.0,9000,4.500.000,6800,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,Pupuk urea,Ada,Tikus,TIDAK ADA,Tidak,Ada,Mencabut rumput
PRD314,PTN178,agt - okt,6500,Oktober,6500,50.0,9000,4.500.001,6800,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,Pupuk urea,Ada,Tikus,TIDAK ADA,Tidak,Ada,Herbisida dan Mencabut rumput
PRD315,PTN179,feb - apr,2000,April,2000,50.0,9000,4.500.000,6800,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,Pupuk urea,Ada,Tikus,TIDAK ADA,Tidak,Ada,Herbisida dan Mencabut rumput
PRD316,PTN179,agt - okt,6500,Oktober,6500,50.0,9000,4.500.000,6800,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,Pupuk urea,Ada,Tikus,TIDAK ADA,Tidak,Ada,Herbisida dan Mencabut rumput
PRD317,PTN180,feb - apr,3400,April,3400,5.6,1000,1.500.000,7000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,Pupuk urea,Ada,Tikus,TIDAK ADA,Tidak,Ada,Herbisida dan Mencabut rumput
PRD318,PTN180,agt - okt,3400,Oktober,3400,5.6,1000,4.500.001,7000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,Pupuk urea,Ada,Tikus,TIDAK ADA,Tidak,Ada,Herbisida dan Mencabut rumput
PRD319,PTN181,feb - apr,900,April,900,4.4,800,1.500.000,7000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,Pupuk urea,Ada,Tikus,TIDAK ADA,Tidak,Ada,Herbisida dan Mencabut rumput
PRD320,PTN181,feb - apr,1500,April,1500,5.6,1000,1.500.000,6800,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,Pupuk urea,Ada,Tikus,TIDAK ADA,Tidak,Ada,Herbisida dan Mencabut rumput
PRD321,PTN182,agt - okt,1500,Oktober,1500,5.6,1000,1.500.000,6800,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,Pupuk urea,Ada,Tikus,TIDAK ADA,Tidak,Ada,Herbisida dan Mencabut rumput
PRD322,PTN182,feb - apr,1200,April,1200,5.6,1000,3.500.000,7000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,Pupuk urea,Ada,Tikus,TIDAK ADA,Tidak,Ada,Herbisida dan Mencabut rumput
