Date,year,month,day,SST,Prec,RH,WSPD,SWRad
2012-10-04,2012,10,4,28.84,0.0,77.4,,312.63
2012-10-05,2012,10,5,29.37,0.0,76.7,,307.0
2012-10-06,2012,10,6,29.59,0.0,76.3,,309.81
2012-10-07,2012,10,7,29.53,0.0,75.5,,301.84
2012-10-08,2012,10,8,29.55,0.0,76.3,,281.67
2012-10-09,2012,10,9,29.35,0.0,77.8,,290.11
2012-10-10,2012,10,10,29.36,0.0,76.3,,299.96
2012-10-11,2012,10,11,29.78,0.0,71.9,,315.91
2012-10-12,2012,10,12,29.8,0.0,73.9,,284.95
2012-10-13,2012,10,13,29.74,0.12,79.0,,205.67
2012-10-14,2012,10,14,29.78,0.06,81.8,,259.62
2012-10-15,2012,10,15,29.6,,85.3,,160.16
2012-10-16,2012,10,16,29.47,1.83,88.1,,232.88
2012-10-17,2012,10,17,29.31,0.06,83.0,,68.68
2012-10-18,2012,10,18,29.15,0.24,82.6,,150.31
2012-10-19,2012,10,19,28.97,0.0,78.2,,302.31
2012-10-20,2012,10,20,29.06,0.49,83.7,,182.68
2012-10-21,2012,10,21,29.17,,84.1,,53.2
2012-10-22,2012,10,22,29.26,0.06,83.3,,236.63
2012-10-23,2012,10,23,29.43,0.0,79.0,,277.91
2012-10-24,2012,10,24,29.17,0.24,82.2,,238.97
2012-10-25,2012,10,25,29.01,0.18,84.9,,80.41
2012-10-26,2012,10,26,29.02,0.12,82.2,,269.94
2012-10-27,2012,10,27,29.08,0.37,87.3,,234.75
2012-10-28,2012,10,28,29.03,0.06,85.7,,190.18
2012-10-29,2012,10,29,28.89,0.0,83.7,,123.57
2012-10-30,2012,10,30,28.85,0.0,78.6,,267.12
2012-10-31,2012,10,31,29.0,0.0,81.8,,208.95
2012-11-01,2012,11,1,28.85,1.89,86.1,,108.55
2012-11-02,2012,11,2,28.97,0.0,79.0,,121.22
2012-11-03,2012,11,3,28.77,0.79,84.9,,81.35
2012-11-04,2012,11,4,29.06,0.0,81.4,,207.54
2012-11-05,2012,11,5,29.02,0.0,83.0,,244.13
2012-11-06,2012,11,6,28.72,1.22,86.9,,27.86
2012-11-07,2012,11,7,28.94,0.18,81.8,,284.01
2012-11-08,2012,11,8,28.93,0.06,86.5,,127.32
2012-11-09,2012,11,9,28.91,,90.0,,77.12
2012-11-10,2012,11,10,28.74,2.01,86.9,,60.23
2012-11-11,2012,11,11,28.7,,88.5,,30.68
2012-11-12,2012,11,12,28.66,0.43,88.1,,53.67
2012-11-13,2012,11,13,28.7,0.3,84.1,,161.57
2012-11-14,2012,11,14,28.69,0.3,84.9,,236.16
2012-11-15,2012,11,15,28.83,0.0,85.3,,108.55
2012-11-16,2012,11,16,28.95,0.0,84.1,,220.21
2012-11-17,2012,11,17,28.92,0.0,83.7,,223.02
2012-11-18,2012,11,18,29.12,0.18,83.0,,261.49
2012-11-19,2012,11,19,29.32,0.0,81.0,,182.68
2012-11-20,2012,11,20,29.41,0.0,78.2,,254.46
2012-11-21,2012,11,21,29.37,1.03,81.8,,196.28
2012-11-22,2012,11,22,29.81,0.0,75.5,,262.9
2012-11-23,2012,11,23,29.67,0.0,77.8,,238.04
2012-11-24,2012,11,24,29.55,0.0,77.4,,269.47
2012-11-25,2012,11,25,29.29,1.83,88.1,,223.96
2012-11-26,2012,11,26,29.27,0.0,79.8,,175.17
2012-11-27,2012,11,27,29.4,0.06,83.3,,215.52
2012-11-28,2012,11,28,29.4,0.0,83.7,,231.94
2012-11-29,2012,11,29,29.18,0.0,85.3,,101.99
2012-11-30,2012,11,30,29.01,,88.1,,75.25
2012-12-01,2012,12,1,28.95,0.0,81.8,,108.09
2012-12-02,2012,12,2,29.23,0.0,76.7,,250.7
2012-12-03,2012,12,3,29.2,0.0,76.3,,242.73
2012-12-04,2012,12,4,29.26,0.0,77.8,,265.72
2012-12-05,2012,12,5,29.36,0.0,78.2,,257.27
2012-12-06,2012,12,6,29.24,0.18,81.4,,249.76
2012-12-07,2012,12,7,29.26,0.0,81.8,,231.0
2012-12-08,2012,12,8,29.34,0.55,81.4,,251.64
2012-12-09,2012,12,9,29.37,0.67,82.2,,212.7
2012-12-10,2012,12,10,29.4,0.0,78.6,,217.39
2012-12-11,2012,12,11,29.23,0.0,77.0,,156.88
2012-12-12,2012,12,12,29.39,0.0,78.2,,265.72
2012-12-13,2012,12,13,29.35,0.0,80.2,,263.37
2012-12-14,2012,12,14,29.16,1.58,86.5,,124.51
2012-12-15,2012,12,15,28.86,0.3,84.5,,69.15
2012-12-16,2012,12,16,29.18,0.0,78.6,,270.41
2012-12-17,2012,12,17,29.2,0.0,79.8,,259.62
2012-12-18,2012,12,18,29.19,0.79,82.6,,171.89
2012-12-19,2012,12,19,29.17,0.67,86.1,,101.99
2012-12-20,2012,12,20,29.13,1.28,86.5,,124.51
2012-12-21,2012,12,21,29.09,0.06,82.6,,212.23
2012-12-22,2012,12,22,29.46,0.43,83.0,,268.06
2012-12-23,2012,12,23,29.09,0.49,86.1,,90.73
2012-12-24,2012,12,24,29.11,0.0,79.0,,136.23
2012-12-25,2012,12,25,29.49,0.0,78.6,,272.28
2012-12-26,2012,12,26,29.2,0.55,86.1,,163.91
2012-12-27,2012,12,27,29.16,0.12,84.9,,194.41
2012-12-28,2012,12,28,29.12,0.06,84.5,,171.89
2012-12-29,2012,12,29,29.32,0.0,81.8,,247.89
2012-12-30,2012,12,30,29.57,1.16,81.8,,244.6
2012-12-31,2012,12,31,28.94,0.06,85.3,,99.64
2013-01-01,2013,1,1,29.03,0.37,84.5,,269.0
2013-01-02,2013,1,2,29.01,0.06,86.1,,157.81
2013-01-03,2013,1,3,29.04,0.06,86.1,,183.62
2013-01-04,2013,1,4,29.3,0.24,83.3,,198.63
2013-01-05,2013,1,5,29.28,0.37,86.5,,170.48
2013-01-06,2013,1,6,29.27,1.1,86.5,,190.65
2013-01-07,2013,1,7,29.1,0.24,85.7,,212.7
2013-01-08,2013,1,8,29.29,0.0,83.7,,238.51
2013-01-09,2013,1,9,29.17,0.24,83.0,,135.3
2013-01-10,2013,1,10,29.54,0.0,80.6,,251.64
2013-01-11,2013,1,11,29.31,0.0,79.8,,273.69
2013-01-12,2013,1,12,29.49,0.06,82.2,,276.51
2013-01-13,2013,1,13,29.31,0.06,81.4,,201.44
2013-01-14,2013,1,14,29.14,0.0,81.8,,276.51
2013-01-15,2013,1,15,29.07,0.73,82.2,,127.32
2013-01-16,2013,1,16,29.08,1.95,86.5,,123.57
2013-01-17,2013,1,17,28.99,0.79,82.2,,41.47
2013-01-18,2013,1,18,29.14,0.0,82.2,,182.21
2013-01-19,2013,1,19,29.13,0.0,82.6,,181.27
2013-01-20,2013,1,20,29.18,,83.3,,209.42
2013-01-21,2013,1,21,29.26,0.0,82.2,,227.25
2013-01-22,2013,1,22,29.26,0.24,81.4,,272.28
2013-01-23,2013,1,23,29.2,0.0,82.2,,187.37
2013-01-24,2013,1,24,29.22,0.18,84.1,,208.48
2013-01-25,2013,1,25,29.22,0.0,80.6,,208.01
2013-01-26,2013,1,26,29.38,0.18,82.2,,280.26
2013-01-27,2013,1,27,29.14,0.0,82.6,,243.67
2013-01-28,2013,1,28,29.25,0.0,79.4,,250.23
2013-01-29,2013,1,29,29.16,0.18,81.0,,250.23
2013-01-30,2013,1,30,29.24,0.0,80.6,,283.54
2013-01-31,2013,1,31,29.29,0.0,83.0,,281.2
2013-02-01,2013,2,1,,0.24,86.5,,268.53
2013-02-02,2013,2,2,29.28,0.18,88.9,,177.99
2013-02-03,2013,2,3,29.23,,86.9,,116.53
2013-02-04,2013,2,4,29.21,0.0,81.8,,173.3
2013-02-05,2013,2,5,29.23,0.0,83.7,,147.49
2013-02-06,2013,2,6,29.25,0.49,84.1,,172.83
2013-02-07,2013,2,7,29.15,0.37,82.2,,109.96
2013-02-08,2013,2,8,29.18,0.0,81.8,,194.88
2013-02-09,2013,2,9,29.22,0.0,81.8,,233.34
2013-02-10,2013,2,10,29.23,0.85,85.3,,216.93
2013-02-11,2013,2,11,29.21,1.16,87.7,,107.15
2013-02-12,2013,2,12,,0.0,82.6,,298.09
2013-02-13,2013,2,13,,0.0,79.8,,299.02
2013-02-14,2013,2,14,,0.06,79.4,,250.7
2013-02-15,2013,2,15,,0.12,81.8,,186.43
2013-02-16,2013,2,16,,,82.6,,171.89
2013-02-17,2013,2,17,,0.06,81.0,,174.7
2013-02-18,2013,2,18,,0.0,80.2,,294.33
2013-02-19,2013,2,19,,0.0,80.6,,241.32
2013-02-20,2013,2,20,,0.0,79.4,,253.05
2013-02-21,2013,2,21,,0.0,79.8,,219.27
2013-02-22,2013,2,22,,0.0,81.4,,279.32
2013-02-23,2013,2,23,,0.0,81.8,,211.3
2013-02-24,2013,2,24,,,83.0,,219.74
2013-02-25,2013,2,25,,0.0,83.7,,270.41
2013-02-26,2013,2,26,,0.0,83.0,,268.53
2013-02-27,2013,2,27,,0.0,83.0,,253.52
2013-02-28,2013,2,28,,,82.6,,289.17
2013-03-01,2013,3,1,,0.67,81.0,,248.83
2013-03-02,2013,3,2,,0.55,85.7,,218.8
2013-03-03,2013,3,3,,0.0,77.4,,296.21
2013-03-04,2013,3,4,,0.12,82.6,,221.62
2013-03-05,2013,3,5,,0.0,79.8,,301.37
2013-03-06,2013,3,6,,0.0,77.8,,266.18
2013-03-07,2013,3,7,,0.0,74.7,,304.65
2013-03-08,2013,3,8,,0.43,80.6,,245.07
2013-03-09,2013,3,9,,0.0,81.4,,270.41
2013-03-10,2013,3,10,,0.0,80.6,,299.02
2013-03-11,2013,3,11,,0.0,77.4,,299.49
2013-03-12,2013,3,12,,0.0,77.0,,305.12
2013-03-13,2013,3,13,,0.0,75.1,,277.91
2013-03-14,2013,3,14,,0.0,74.7,,288.23
2013-03-15,2013,3,15,,0.0,78.2,,273.22
2013-03-16,2013,3,16,,0.0,81.4,,256.33
2013-03-17,2013,3,17,,0.0,78.6,,285.89
2013-03-18,2013,3,18,,0.43,79.0,,251.17
2013-03-19,2013,3,19,,0.12,83.3,,147.02
2013-03-20,2013,3,20,,0.06,79.4,,280.73
2013-03-21,2013,3,21,,0.0,81.4,,212.7
2013-03-22,2013,3,22,,0.0,76.7,,293.86
2013-03-23,2013,3,23,,0.06,83.0,,107.62
2013-03-24,2013,3,24,,0.06,79.4,,271.81
2013-03-25,2013,3,25,,0.06,80.2,,276.04
2013-03-26,2013,3,26,,0.0,76.7,,275.1
2013-03-27,2013,3,27,,0.0,74.7,,296.68
2013-03-28,2013,3,28,,0.0,74.7,,306.06
2013-03-29,2013,3,29,,0.0,74.3,,216.46
2013-03-30,2013,3,30,,,72.7,,284.95
2013-03-31,2013,3,31,,0.0,74.7,,264.31
2013-04-01,2013,4,1,,0.0,80.2,,188.78
2013-04-02,2013,4,2,,0.61,90.4,,63.52
2013-04-03,2013,4,3,,0.0,83.0,,175.17
2013-04-04,2013,4,4,,0.24,85.3,,113.72
2013-04-05,2013,4,5,,0.3,89.3,,86.51
2013-04-06,2013,4,6,,0.12,79.8,,83.69
2013-04-07,2013,4,7,,0.0,78.2,,260.55
2013-04-08,2013,4,8,,0.0,81.0,,275.1
2013-04-09,2013,4,9,,0.0,80.6,,267.12
2013-04-10,2013,4,10,,,84.5,,128.73
2013-04-11,2013,4,11,,0.0,81.0,,241.79
2013-04-12,2013,4,12,,0.0,78.6,,295.74
2013-04-13,2013,4,13,,0.0,83.0,,264.31
2013-04-14,2013,4,14,,0.0,82.6,,298.55
2013-04-15,2013,4,15,,0.12,81.4,,240.85
2013-04-16,2013,4,16,,0.24,85.7,,56.01
2013-04-17,2013,4,17,29.93,0.06,81.4,,227.25
2013-04-18,2013,4,18,30.14,,81.8,,236.63
2013-04-19,2013,4,19,,0.0,81.4,,250.7
2013-04-20,2013,4,20,30.56,0.0,81.0,,299.02
2013-04-21,2013,4,21,30.49,0.0,81.0,,238.97
2013-04-22,2013,4,22,30.72,0.12,76.7,,257.74
2013-04-23,2013,4,23,30.47,0.0,72.3,,307.0
2013-04-24,2013,4,24,,0.18,74.7,,282.6
2013-04-25,2013,4,25,,0.06,79.0,,279.32
2013-04-26,2013,4,26,,0.0,75.5,,223.96
2013-04-27,2013,4,27,,0.0,74.3,,283.54
2013-04-28,2013,4,28,,,75.5,,306.06
2013-04-29,2013,4,29,30.89,0.12,78.6,,229.12
2013-04-30,2013,4,30,30.93,0.0,76.3,,291.05
2013-05-01,2013,5,1,30.69,0.06,82.6,,267.12
2013-05-02,2013,5,2,30.27,0.18,86.5,,132.01
2013-05-03,2013,5,3,30.16,0.12,84.5,,238.51
2013-05-04,2013,5,4,30.0,0.3,86.5,,108.09
2013-05-05,2013,5,5,29.86,1.52,,,65.86
2013-05-06,2013,5,6,,0.0,84.9,,153.59
2013-05-07,2013,5,7,29.81,0.12,87.3,,118.41
2013-05-08,2013,5,8,29.79,1.7,86.5,,161.1
2013-05-09,2013,5,9,29.58,,89.3,,14.73
2013-05-10,2013,5,10,,0.0,84.5,,55.07
2013-05-11,2013,5,11,29.32,0.18,81.4,,140.93
2013-05-12,2013,5,12,29.34,0.24,85.7,,225.84
2013-05-13,2013,5,13,29.37,0.0,84.1,,162.51
2013-05-14,2013,5,14,29.33,,83.7,,177.52
2013-05-15,2013,5,15,,0.0,84.9,,212.23
2013-05-16,2013,5,16,,0.0,84.9,,232.88
2013-05-17,2013,5,17,,0.0,86.9,,228.65
2013-05-18,2013,5,18,,,84.9,,226.31
2013-05-19,2013,5,19,,,77.8,,275.57
2013-05-20,2013,5,20,,,79.0,,236.63
2013-05-21,2013,5,21,,,81.0,,279.79
2013-05-22,2013,5,22,,0.0,79.4,,282.6
2013-05-23,2013,5,23,,0.0,79.8,,265.72
2013-05-24,2013,5,24,,,81.4,,223.02
2013-05-25,2013,5,25,,,79.8,,216.93
2013-05-26,2013,5,26,,0.0,81.4,,107.15
2013-05-27,2013,5,27,,0.0,80.6,,91.2
2013-05-28,2013,5,28,,0.0,79.8,,228.65
2013-05-29,2013,5,29,,0.0,78.2,,294.33
2013-05-30,2013,5,30,29.44,0.0,79.4,,278.85
2013-05-31,2013,5,31,29.57,0.0,80.6,,256.8
2013-06-01,2013,6,1,29.51,0.06,82.2,,240.38
2013-06-02,2013,6,2,,0.37,79.8,,261.49
2013-06-03,2013,6,3,,0.18,82.6,,126.85
2013-06-04,2013,6,4,,0.43,84.9,,53.67
2013-06-05,2013,6,5,,0.0,82.2,,248.36
2013-06-06,2013,6,6,,0.91,87.3,,63.52
2013-06-07,2013,6,7,,0.18,85.7,,145.15
2013-06-08,2013,6,8,,1.28,88.5,,177.05
2013-06-09,2013,6,9,,0.0,84.5,,154.53
2013-06-10,2013,6,10,,0.0,84.1,,229.59
2013-06-11,2013,6,11,,0.0,82.2,,116.06
2013-06-12,2013,6,12,,0.12,83.7,,117.47
2013-06-13,2013,6,13,,0.0,83.3,,162.97
2013-06-14,2013,6,14,,0.0,83.3,,271.34
2013-06-15,2013,6,15,,0.0,83.7,,250.23
2013-06-16,2013,6,16,,0.0,83.0,,257.74
2013-06-17,2013,6,17,,0.24,84.5,,167.2
2013-06-18,2013,6,18,,0.24,84.1,,104.33
2013-06-19,2013,6,19,,0.0,81.0,,238.97
2013-06-20,2013,6,20,,0.0,83.0,,261.02
2013-06-21,2013,6,21,,0.0,83.3,,262.9
2013-06-22,2013,6,22,,0.37,84.5,,271.34
2013-06-23,2013,6,23,,0.18,85.3,,102.46
2013-06-24,2013,6,24,,0.0,84.5,,236.16
2013-06-25,2013,6,25,,0.0,83.0,,255.86
2013-06-26,2013,6,26,,0.0,79.0,,201.91
2013-06-27,2013,6,27,,0.0,80.6,,257.27
2013-06-28,2013,6,28,,0.0,81.0,,262.43
2013-06-29,2013,6,29,,0.0,82.2,,276.97
2013-06-30,2013,6,30,,0.0,80.6,,281.67
2013-07-01,2013,7,1,,0.43,81.8,,232.88
2013-07-02,2013,7,2,,,80.6,,202.85
2013-07-03,2013,7,3,,0.24,78.6,,60.23
2013-07-04,2013,7,4,,0.0,78.2,,210.36
2013-07-05,2013,7,5,,0.0,80.6,,253.05
2013-07-06,2013,7,6,,0.18,81.8,,152.18
2013-07-07,2013,7,7,,0.0,79.8,,186.43
2013-07-08,2013,7,8,,0.0,83.3,,108.09
2013-07-09,2013,7,9,,0.12,83.0,,151.25
2013-07-10,2013,7,10,,0.0,81.8,,189.72
2013-07-11,2013,7,11,,0.0,80.6,,286.36
2013-07-12,2013,7,12,,0.0,82.2,,208.48
2013-07-13,2013,7,13,,0.0,83.0,,257.27
2013-07-14,2013,7,14,,0.0,83.3,,235.69
2013-07-15,2013,7,15,,0.0,83.0,,184.55
2013-07-16,2013,7,16,,0.0,82.6,,260.09
2013-07-17,2013,7,17,,0.0,82.2,,208.01
2013-07-18,2013,7,18,,0.0,80.6,,217.39
2013-07-19,2013,7,19,,0.0,81.4,,253.99
2013-07-20,2013,7,20,,0.0,80.6,,276.97
2013-07-21,2013,7,21,,0.0,81.4,,206.6
2013-07-22,2013,7,22,,0.0,79.8,,291.52
2013-07-23,2013,7,23,,0.0,82.6,,276.97
2013-07-24,2013,7,24,,0.0,83.0,,215.52
2013-07-25,2013,7,25,,0.0,79.8,,284.95
2013-07-26,2013,7,26,,0.0,79.8,,283.07
2013-07-27,2013,7,27,,0.0,83.3,,218.33
2013-07-28,2013,7,28,,0.0,86.1,,232.41
2013-07-29,2013,7,29,,0.0,84.1,,218.33
2013-07-30,2013,7,30,,0.0,82.2,,210.83
2013-07-31,2013,7,31,,0.0,81.4,,236.16
2013-08-01,2013,8,1,,0.0,82.6,,161.1
2013-08-02,2013,8,2,,0.0,82.6,,212.7
2013-08-03,2013,8,3,,0.0,82.6,,145.15
2013-08-04,2013,8,4,,0.67,85.3,,87.91
2013-08-05,2013,8,5,,0.79,86.5,,51.79
2013-08-06,2013,8,6,,0.18,86.5,,100.11
2013-08-07,2013,8,7,,0.18,85.3,,213.64
2013-08-08,2013,8,8,,1.76,91.2,,67.74
2013-08-09,2013,8,9,,,84.5,,109.49
2013-08-10,2013,8,10,,0.12,83.7,,134.36
2013-08-11,2013,8,11,,0.06,85.3,,179.39
2013-08-12,2013,8,12,,0.43,85.3,,269.94
2013-08-13,2013,8,13,28.23,0.43,85.3,,95.89
2013-08-14,2013,8,14,28.19,0.3,86.9,,84.16
2013-08-15,2013,8,15,28.18,0.0,83.7,,155.47
2013-08-16,2013,8,16,28.21,0.0,79.0,,232.88
2013-08-17,2013,8,17,,0.0,77.0,,297.62
2013-08-18,2013,8,18,28.28,0.0,77.4,,256.33
2013-08-19,2013,8,19,28.41,0.12,81.8,,304.18
2013-08-20,2013,8,20,28.37,0.0,82.6,,229.59
2013-08-21,2013,8,21,28.34,0.0,81.8,,284.95
2013-08-22,2013,8,22,28.34,0.0,81.0,,242.26
2013-08-23,2013,8,23,28.45,0.0,82.2,,233.34
2013-08-24,2013,8,24,28.56,0.24,83.0,,236.16
2013-08-25,2013,8,25,,0.0,83.7,,287.3
2013-08-26,2013,8,26,,0.06,85.3,,291.05
2013-08-27,2013,8,27,28.58,,81.4,,277.91
2013-08-28,2013,8,28,28.58,,82.2,,257.74
2013-08-29,2013,8,29,28.64,,81.8,,256.8
2013-08-30,2013,8,30,28.56,1.46,85.7,,181.74
2013-08-31,2013,8,31,,0.67,85.3,,275.57
2013-09-01,2013,9,1,28.6,0.37,88.1,,155.94
2013-09-02,2013,9,2,,0.49,88.1,,90.73
2013-09-03,2013,9,3,,0.12,83.3,,147.96
2013-09-04,2013,9,4,,0.0,83.7,,158.75
2013-09-05,2013,9,5,28.43,0.0,81.4,,225.84
2013-09-06,2013,9,6,,0.0,78.6,,201.44
2013-09-07,2013,9,7,,0.0,78.2,,252.58
2013-09-08,2013,9,8,28.46,0.12,81.8,,289.64
2013-09-09,2013,9,9,,0.37,81.0,,219.74
2013-09-10,2013,9,10,,0.24,83.7,,63.05
2013-09-11,2013,9,11,,0.24,81.8,,99.64
2013-09-12,2013,9,12,,0.0,80.2,,277.44
2013-09-13,2013,9,13,,0.0,79.8,,307.0
2013-09-14,2013,9,14,28.36,0.0,81.4,,273.69
2013-09-15,2013,9,15,,0.0,76.7,,251.17
2013-09-16,2013,9,16,,0.0,80.2,,217.86
2013-09-17,2013,9,17,,0.0,81.8,,268.06
2013-09-18,2013,9,18,,0.0,80.6,,287.76
2013-09-19,2013,9,19,28.35,0.0,82.6,,260.55
2013-09-20,2013,9,20,28.37,0.0,83.7,,262.9
2013-09-21,2013,9,21,28.32,0.0,84.9,,251.17
2013-09-22,2013,9,22,,0.0,84.1,,234.28
2013-09-23,2013,9,23,28.38,0.0,84.5,,264.78
2013-09-24,2013,9,24,28.4,0.0,83.3,,243.67
2013-09-25,2013,9,25,28.46,0.0,84.9,,252.11
2013-09-26,2013,9,26,28.53,0.18,83.7,,272.28
2013-09-27,2013,9,27,28.58,0.0,82.2,,263.37
2013-09-28,2013,9,28,28.56,0.0,82.6,,279.79
2013-09-29,2013,9,29,,0.12,83.7,,289.17
2013-09-30,2013,9,30,,0.06,84.1,,284.01
2013-10-01,2013,10,1,,0.0,83.3,,246.95
2013-10-02,2013,10,2,,0.3,83.0,,175.64
2013-10-03,2013,10,3,28.54,0.43,83.0,,83.69
2013-10-04,2013,10,4,,0.0,80.2,,284.95
2013-10-05,2013,10,5,28.94,0.0,77.8,,283.54
2013-10-06,2013,10,6,28.89,0.0,79.4,,276.51
2013-10-07,2013,10,7,28.69,0.0,81.0,,126.85
2013-10-08,2013,10,8,28.66,0.06,82.6,,239.44
2013-10-09,2013,10,9,28.7,0.37,80.6,,290.11
2013-10-10,2013,10,10,28.78,0.0,80.6,,283.54
2013-10-11,2013,10,11,28.82,0.06,81.0,,281.2
2013-10-12,2013,10,12,,0.0,84.1,,201.44
2013-10-13,2013,10,13,,0.0,81.8,,279.79
2013-10-14,2013,10,14,,0.0,80.6,,270.41
2013-10-15,2013,10,15,,0.12,83.3,,276.51
2013-10-16,2013,10,16,,0.18,86.5,,201.91
2013-10-17,2013,10,17,,,88.9,,24.11
2013-10-18,2013,10,18,,0.37,85.7,,105.74
2013-10-19,2013,10,19,,0.61,86.5,,67.27
2013-10-20,2013,10,20,,0.18,84.5,,38.18
2013-10-21,2013,10,21,,0.0,82.6,,134.36
2013-10-22,2013,10,22,,0.24,84.1,,182.68
2013-10-23,2013,10,23,,0.0,77.4,,256.33
2013-10-24,2013,10,24,,0.0,78.2,,268.06
2013-10-25,2013,10,25,,0.0,74.3,,294.33
2013-10-26,2013,10,26,,0.0,75.1,,292.46
2013-10-27,2013,10,27,,0.06,79.8,,287.3
2013-10-28,2013,10,28,29.34,0.0,78.6,,278.38
2013-10-29,2013,10,29,29.31,0.0,76.7,,257.74
2013-10-30,2013,10,30,28.92,0.06,83.7,,140.93
2013-10-31,2013,10,31,29.17,0.06,82.2,,284.95
2013-11-01,2013,11,1,29.21,0.18,82.2,,234.28
2013-11-02,2013,11,2,29.62,0.0,81.0,,260.55
2013-11-03,2013,11,3,29.55,0.0,77.4,,245.54
2013-11-04,2013,11,4,29.62,0.0,77.4,,248.36
2013-11-05,2013,11,5,,0.0,76.3,,273.22
2013-11-06,2013,11,6,,0.43,80.6,,226.78
2013-11-07,2013,11,7,,,86.9,,272.28
2013-11-08,2013,11,8,,0.3,79.4,,249.76
2013-11-09,2013,11,9,,0.3,80.6,,139.05
2013-11-10,2013,11,10,,0.12,81.8,,194.88
2013-11-11,2013,11,11,,0.0,80.2,,239.91
2013-11-12,2013,11,12,,0.0,82.6,,208.48
2013-11-13,2013,11,13,,0.0,84.1,,208.01
2013-11-14,2013,11,14,,1.22,87.3,,65.39
2013-11-15,2013,11,15,,0.43,81.8,,160.63
2013-11-16,2013,11,16,,0.12,80.2,,171.89
2013-11-17,2013,11,17,,0.0,80.6,,238.51
2013-11-18,2013,11,18,,0.43,77.0,,278.38
2013-11-19,2013,11,19,,0.3,79.0,,188.31
2013-11-20,2013,11,20,,0.0,75.9,,272.28
2013-11-21,2013,11,21,,0.0,73.9,,283.07
2013-11-22,2013,11,22,,0.0,70.0,,269.47
2013-11-23,2013,11,23,,0.06,73.5,,204.26
2013-11-24,2013,11,24,,0.0,77.4,,258.68
2013-11-25,2013,11,25,,0.0,76.3,,254.93
2013-11-26,2013,11,26,,0.67,79.4,,198.63
2013-11-27,2013,11,27,,0.0,78.2,,254.46
2013-11-28,2013,11,28,,0.0,81.8,,224.9
2013-11-29,2013,11,29,,0.0,81.8,,108.55
2013-11-30,2013,11,30,,,85.7,,229.12
2013-12-01,2013,12,1,,0.73,87.3,,162.97
2013-12-02,2013,12,2,,0.49,85.3,,109.02
2013-12-03,2013,12,3,,0.0,81.0,,132.48
2013-12-04,2013,12,4,,0.12,82.6,,226.78
2013-12-05,2013,12,5,,0.06,86.9,,164.38
2013-12-06,2013,12,6,,0.12,85.7,,210.83
2013-12-07,2013,12,7,,0.55,86.1,,125.91
2013-12-08,2013,12,8,,0.06,85.7,,187.37
2013-12-09,2013,12,9,,0.06,86.1,,108.09
2013-12-10,2013,12,10,,0.12,82.6,,185.02
2013-12-11,2013,12,11,,0.0,78.2,,138.58
2013-12-12,2013,12,12,,0.0,81.0,,194.41
2013-12-13,2013,12,13,,0.0,81.4,,240.38
2013-12-14,2013,12,14,,0.3,81.4,,215.52
2013-12-15,2013,12,15,,0.12,81.4,,194.88
2013-12-16,2013,12,16,,0.0,77.4,,189.25
2013-12-17,2013,12,17,,0.49,82.6,,235.22
2013-12-18,2013,12,18,,0.0,79.8,,253.99
2013-12-19,2013,12,19,,0.0,75.5,,254.46
2014-11-30,2014,11,30,29.0,,,,
2014-12-01,2014,12,1,29.37,-0.02,78.4,0.8,255.09
2014-12-02,2014,12,2,28.96,-0.01,81.7,4.2,189.67
2014-12-03,2014,12,3,28.68,0.01,83.2,1.2,83.79
2014-12-04,2014,12,4,28.92,0.19,82.8,3.5,289.17
2014-12-05,2014,12,5,28.6,0.02,86.5,4.6,137.57
2014-12-06,2014,12,6,28.71,0.01,84.0,5.6,236.4
2014-12-07,2014,12,7,29.21,-0.01,80.9,2.1,268.77
2014-12-08,2014,12,8,29.13,0.03,81.8,1.6,219.54
2014-12-09,2014,12,9,29.31,0.29,81.2,2.3,242.31
2014-12-10,2014,12,10,29.4,0.0,79.7,1.6,203.41
2014-12-11,2014,12,11,29.38,0.04,79.6,3.0,224.44
2014-12-12,2014,12,12,29.0,0.02,72.9,6.1,71.64
2014-12-13,2014,12,13,28.97,-0.01,75.6,4.0,196.09
2014-12-14,2014,12,14,29.26,-0.01,80.3,3.5,257.75
2014-12-15,2014,12,15,29.48,0.0,78.3,1.4,221.86
2014-12-16,2014,12,16,29.63,0.39,79.0,2.2,262.91
2014-12-17,2014,12,17,29.28,0.02,83.3,3.3,173.42
2014-12-18,2014,12,18,29.31,0.23,82.5,4.1,243.13
2014-12-19,2014,12,19,29.43,-0.01,79.4,2.4,248.28
2014-12-20,2014,12,20,29.16,0.68,84.6,5.6,81.92
2014-12-21,2014,12,21,29.12,0.09,83.1,0.5,117.35
2014-12-22,2014,12,22,29.14,0.05,81.9,1.5,143.65
2014-12-23,2014,12,23,29.05,-0.05,83.7,5.3,142.44
2014-12-24,2014,12,24,28.78,1.21,87.1,1.9,47.13
2014-12-25,2014,12,25,28.77,0.51,82.2,2.5,57.74
2014-12-26,2014,12,26,28.91,0.43,81.2,2.5,198.6
2014-12-27,2014,12,27,29.0,-0.01,78.1,3.2,177.06
2014-12-28,2014,12,28,28.99,0.0,79.0,3.4,217.48
2014-12-29,2014,12,29,29.38,0.0,79.4,2.6,232.42
2014-12-30,2014,12,30,29.38,0.21,77.9,3.4,271.13
2014-12-31,2014,12,31,29.39,-0.01,75.2,2.8,265.58
